"PROVIDER_ID","std_EDAC_30_AMI","std_EDAC_30_HF","std_EDAC_30_PN","std_Hybrid_HWR","std_OP_32","std_OP_35_ADM","std_OP_35_ED","std_OP_36","std_READM_30_CABG","std_READM_30_COPD","std_READM_30_HIP_KNEE","total_cnt","measure_wt","score_before_std","grp_score","mean","sd"
"010087",NA,-3.30750494696715,-0.181074689622184,-1.01555694776531,-0.363377249722927,0.817693508917035,1.47702103753119,0.0963949375634943,NA,NA,NA,7,0.142857142857143,-0.353772050009407,"-0.627590706734741",-9.88561052685645e-05,0.563541158447431
"010089",NA,-0.0350329234287017,0.499927685372729,-0.591526427139084,-0.472975961440306,NA,NA,0.379619295692482,NA,-0.550703694808185,NA,6,0.166666666666667,-0.128448670958511,"-0.227755884249607",-9.88561052685645e-05,0.563541158447431
"010090",-1.1198246410124,0.381351358548386,-1.21910743597365,0.821908641614986,0.842208579168245,NA,NA,0.662843653821469,-0.258270043715338,1.31824642886313,0.928441357725884,9,0.111111111111111,0.261977544337857,"0.465052812052187",-9.88561052685645e-05,0.563541158447431
"010091",NA,NA,NA,NA,-0.253778538005548,NA,NA,NA,NA,NA,NA,1,1,-0.253778538005548,"-0.450152891404016",-9.88561052685645e-05,0.563541158447431
"010092",-1.57821730470203,-0.510019437684046,-0.832324533670717,0.256534614113356,-0.363377249722927,0.472221433241399,0.404646002802645,1.51251672820843,NA,-3.70455702850353,NA,9,0.111111111111111,-0.482508530657491,"-0.856032726839814",-9.88561052685645e-05,0.563541158447431
"010095",NA,NA,NA,-0.308839413388269,NA,NA,NA,NA,NA,NA,NA,1,1,-0.308839413388269,"-0.547858044891677",-9.88561052685645e-05,0.563541158447431
"010097",NA,NA,-1.00092220903354,-0.308839413388269,0.403813732298729,NA,NA,NA,NA,NA,NA,3,0.333333333333333,-0.301982630041025,"-0.535690728903374",-9.88561052685645e-05,0.563541158447431
"010099",NA,-2.68138635999419,0.843734709642005,-0.732869934014491,-1.45936436689672,NA,NA,NA,NA,NA,NA,4,0.25,-1.00747148781585,"-1.78757596780671",-9.88561052685645e-05,0.563541158447431
"010100",1.30720080155861,-0.460670189449725,-0.627362653817879,-0.308839413388269,0.623011155733487,NA,NA,0.0963949375634943,-0.160486042688142,-1.48517875664384,1.06987340266333,9,0.111111111111111,0.00599369350345173,"0.0108111883531372",-9.88561052685645e-05,0.563541158447431
"010101",NA,0.369014046489806,-3.62575660585859,-0.0261523996374545,-1.24016694346196,NA,NA,NA,NA,NA,NA,4,0.25,-1.13076547561705,"-2.00636032091568",-9.88561052685645e-05,0.563541158447431
"010102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"NaN",-9.88561052685645e-05,0.563541158447431
"010103",-1.13210301593266,1.43619153955701,0.655302013648267,0.821908641614986,1.061406002603,NA,NA,-0.753278136823469,-0.551622046796926,0.851008897945302,0.504145222913549,9,0.111111111111111,0.321439902081007,"0.570568366420871",-9.88561052685645e-05,0.563541158447431
"010104",-0.616411269281817,-0.29411647665889,0.761088790346506,-1.15690045464071,0.623011155733487,1.02497675432242,0.523798784439151,-1.03650249495246,-1.52946205706888,1.43505581159259,0.221281133038659,11,0.0909090909090909,-0.00401639301181433,"-0.00695164292407437",-9.88561052685645e-05,0.563541158447431
"010108",NA,0.754555048320443,0.265213274573511,-0.732869934014491,-1.13056823174458,NA,NA,NA,NA,0.617390132486387,NA,5,0.2,-0.0452559420757463,"-0.0801309457056988",-9.88561052685645e-05,0.563541158447431
"010110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"NaN",-9.88561052685645e-05,0.563541158447431
"010112",NA,-1.66355811516131,0.899933934762945,0.115191107237953,-0.144179826288168,NA,NA,-0.186829420565494,NA,NA,NA,5,0.2,-0.195888464002815,"-0.347427343970672",-9.88561052685645e-05,0.563541158447431
"010113",-0.685988727163279,-0.96649998385152,-0.372813222387742,0.115191107237953,0.842208579168245,-1.32423336027191,0.0471876578931318,0.0963949375634943,0.132865960393446,-1.95241628756167,0.362713177976104,11,0.0909090909090909,-0.336853651000341,"-0.597569121344817",-9.88561052685645e-05,0.563541158447431
"010114",NA,-0.460670189449725,-0.5480225712942,0.397878120988768,0.842208579168245,NA,NA,0.379619295692482,NA,1.6686745770515,NA,6,0.166666666666667,0.379947968692845,"0.67439053758762",-9.88561052685645e-05,0.563541158447431
"010118",NA,0.862506528833021,-0.822407023355257,-1.15690045464071,0.951807290885625,NA,NA,NA,NA,-0.0834661638903562,NA,5,0.2,-0.0496919644335361,"-0.0880026375800086",-9.88561052685645e-05,0.563541158447431
"010120",NA,-1.89796704427434,-0.181074689622184,-1.29824396151612,-1.34976565517934,NA,NA,NA,NA,NA,NA,4,0.25,-1.181762837648,"-2.09685479725782",-9.88561052685645e-05,0.563541158447431
"010125",NA,0.927277417140568,-0.0323120348902853,0.115191107237953,NA,NA,NA,NA,NA,0.500580749756927,NA,4,0.25,0.377684309811291,"0.670373690108741",-9.88561052685645e-05,0.563541158447431
"010126",NA,-0.45758586143508,-0.597610122871499,0.397878120988768,0.294215020581348,NA,NA,0.0963949375634943,NA,NA,NA,5,0.2,-0.0533415810345938,"-0.0944788577217859",-9.88561052685645e-05,0.563541158447431
"010128",NA,NA,NA,0.397878120988768,NA,NA,NA,NA,NA,0.734199515215841,NA,2,0.5,0.566038818102304,"1.00460749977392",-9.88561052685645e-05,0.563541158447431
"010129",NA,-0.14915305997057,-0.48521167262962,0.115191107237953,0.294215020581348,-0.978761284596272,0.166340439529636,0.379619295692482,NA,NA,NA,7,0.142857142857143,-0.0939657363078634,"-0.166566148355872",-9.88561052685645e-05,0.563541158447431
"010130",NA,-1.9226416683915,-1.21249576243001,-1.15690045464071,1.17100471432038,NA,NA,NA,NA,0.734199515215841,NA,5,0.2,-0.4773667311852,"-0.846908638216977",-9.88561052685645e-05,0.563541158447431
"010131",0.349487557778483,-1.70982303538099,-0.55463424483784,0.397878120988768,1.39020213775514,NA,NA,0.662843653821469,NA,0.150152601568558,0.504145222913549,8,0.125,0.148781501825893,"0.264187195024637",-9.88561052685645e-05,0.563541158447431
"010138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"NaN",-9.88561052685645e-05,0.563541158447431
"010139",0.869272096069408,0.054412588996006,0.225543233311672,0.680565134739582,0.513412444016108,NA,NA,0.662843653821469,0.817353967583817,0.734199515215841,NA,8,0.125,0.569700329219238,"1.01110482665422",-9.88561052685645e-05,0.563541158447431
"010144",-0.338101437755968,-1.53710066656086,-0.733149430516118,-0.874213440889899,0.0750175971465903,NA,NA,-0.186829420565494,0.132865960393446,-1.36836937391439,0.0798490881012137,9,0.111111111111111,-0.527781236062386,"-0.936368838455197",-9.88561052685645e-05,0.563541158447431
"010148",NA,0.970458009345599,0.116450619841613,-0.874213440889899,-1.13056823174458,NA,NA,NA,NA,0.734199515215841,NA,5,0.2,-0.0367347056462853,"-0.0650100689041939",-9.88561052685645e-05,0.563541158447431
"010149",NA,-1.05902982429087,-0.250497261830403,0.256534614113356,1.93819569634204,NA,NA,-0.753278136823469,NA,0.266961984298016,NA,6,0.166666666666667,0.0664811786347774,"0.118145824385703",-9.88561052685645e-05,0.563541158447431
"01014F",-0.329915854475796,0.705205800086121,0.000746332827914298,0.680565134739582,NA,NA,NA,NA,NA,1.20143704613367,0.0798490881012137,6,0.166666666666667,0.389647924568785,"0.691603044128693",-9.88561052685645e-05,0.563541158447431
"010150",NA,NA,NA,0.397878120988768,-0.253778538005548,NA,NA,NA,NA,NA,NA,2,0.5,0.0720497914916096,"0.128027290492232",-9.88561052685645e-05,0.563541158447431
"010157",NA,NA,NA,-0.591526427139084,0.513412444016108,NA,NA,NA,NA,NA,NA,2,0.5,-0.0390569915614881,"-0.0691309496604473",-9.88561052685645e-05,0.563541158447431
"010158",NA,NA,-0.257108935374043,-1.86361798901775,0.184616308863969,NA,NA,0.0963949375634943,NA,0.150152601568558,-1.75876749608557,6,0.166666666666667,-0.574721762080224,"-1.01966448654443",-9.88561052685645e-05,0.563541158447431
"010164",NA,-0.963415655836875,-1.75134715623667,-0.167495906512862,0.623011155733487,0.126749357565763,-0.191117905379878,-0.470053778694481,NA,0.383771367027473,NA,8,0.125,-0.301237315291755,"-0.534368172887549",-9.88561052685645e-05,0.563541158447431
"010168",NA,NA,NA,-0.308839413388269,0.403813732298729,NA,NA,0.946068011950457,NA,NA,-0.0615829568362315,4,0.25,0.244864843506171,"0.434686439383275",-9.88561052685645e-05,0.563541158447431
"010169",NA,-1.14847533671558,NA,-0.732869934014491,0.294215020581348,NA,NA,NA,NA,NA,NA,3,0.333333333333333,-0.529043416716241,"-0.938608569546592",-9.88561052685645e-05,0.563541158447431
"010173",NA,NA,0.903239771534765,0.256534614113356,-0.582574673157685,NA,NA,NA,NA,NA,NA,3,0.333333333333333,0.192399904163479,"0.341587756960087",-9.88561052685645e-05,0.563541158447431
"01019F",NA,0.951952041257728,0.40736425576177,0.680565134739582,NA,NA,NA,NA,NA,0.617390132486387,NA,4,0.25,0.664317891061367,"1.17900305453664",-9.88561052685645e-05,0.563541158447431
"01021F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"NaN",-9.88561052685645e-05,0.563541158447431
"011300",NA,NA,NA,0.115191107237953,NA,NA,NA,NA,NA,NA,NA,1,1,0.115191107237953,"0.204581265476417",-9.88561052685645e-05,0.563541158447431
"011302",NA,NA,1.24374095903222,-0.0261523996374545,NA,NA,NA,NA,NA,NA,NA,2,0.5,0.608794279697383,"1.08047677915872",-9.88561052685645e-05,0.563541158447431
"011304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"NaN",-9.88561052685645e-05,0.563541158447431
"011305",NA,NA,-0.55132840806602,1.1045956553658,-1.89775921376624,NA,NA,NA,NA,NA,NA,3,0.333333333333333,-0.448163988822151,"-0.79508856806717",-9.88561052685645e-05,0.563541158447431
"011306",NA,NA,-2.09515418050594,0.539221627864175,0.403813732298729,NA,NA,NA,NA,NA,NA,3,0.333333333333333,-0.384039606781013,"-0.681300282899496",-9.88561052685645e-05,0.563541158447431
"011307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"NaN",-9.88561052685645e-05,0.563541158447431
"020001",0.189868683815129,0.211713317742906,-0.323225670810442,1.81131318974284,-2.22655534891837,-0.426005963515255,0.285493221166141,-1.60295121121043,0.426217963475034,1.55186519432205,0.504145222913549,11,0.0909090909090909,0.0365344180657403,"0.0650054989274153",-9.88561052685645e-05,0.563541158447431
"020006",-0.845607601126634,0.140773773406069,0.585879441440048,-0.0261523996374545,-1.67856179033148,0.472221433241399,0.762104347712159,-0.186829420565494,NA,2.25272149069879,-0.203015001773677,10,0.1,0.127353427306372,"0.226163220735775",-9.88561052685645e-05,0.563541158447431
"020008",NA,0.35359240641658,1.37597442990502,0.821908641614986,-1.5689630786141,0.403127018106272,-0.667729031925895,-0.186829420565494,NA,-0.667513077537643,NA,8,0.125,-0.0170540140750341,"-0.0300868139187516",-9.88561052685645e-05,0.563541158447431
"020012",-1.27944351497575,1.80014224528513,0.830511362554725,0.397878120988768,-1.0209695200272,0.610410263511653,-0.906034595198905,-0.753278136823469,NA,1.43505581159259,-0.203015001773677,10,0.1,0.0911257035133856,"0.16187736822982",-9.88561052685645e-05,0.563541158447431
"020017",0.345394766138397,-1.15155966473023,-1.62903119567933,-1.15690045464071,0.732609867450866,NA,NA,-7.26743837379018,-0.844974049878514,-2.18603505302059,-1.19303931633579,9,0.111111111111111,-1.59455260827623,"-2.82934747226577",-9.88561052685645e-05,0.563541158447431
"020018",NA,0.501640151119545,2.27185619506823,0.680565134739582,NA,NA,NA,NA,NA,NA,NA,3,0.333333333333333,1.15135382697579,"2.04324505108612",-9.88561052685645e-05,0.563541158447431
"020024",NA,-1.95348494853795,-0.888523758791656,-1.15690045464071,0.513412444016108,-1.18604453000165,-0.667729031925895,-1.88617556933942,NA,-2.53646320120896,1.63560158241311,9,0.111111111111111,-0.902923052001892,"-1.60205547077329",-9.88561052685645e-05,0.563541158447431
"020026",NA,-0.599464950108754,0.202402375908932,-0.0261523996374545,NA,-0.0805338878396191,0.166340439529636,NA,NA,0.734199515215841,0.221281133038659,7,0.142857142857143,0.0882960323010344,"0.156856135672207",-9.88561052685645e-05,0.563541158447431
"021301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"NaN",-9.88561052685645e-05,0.563541158447431
"021302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"NaN",-9.88561052685645e-05,0.563541158447431
"021304",NA,NA,NA,0.539221627864175,NA,NA,NA,NA,NA,NA,NA,1,1,0.539221627864175,"0.957020575844511",-9.88561052685645e-05,0.563541158447431
"021305",NA,NA,NA,0.397878120988768,NA,NA,NA,NA,NA,NA,NA,1,1,0.397878120988768,"0.706207472388479",-9.88561052685645e-05,0.563541158447431
"021306",NA,NA,1.17101255005218,0.256534614113356,NA,NA,NA,NA,NA,NA,NA,2,0.5,0.713773582082769,"1.26676184602873",-9.88561052685645e-05,0.563541158447431
"021307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"NaN",-9.88561052685645e-05,0.563541158447431
"021308",NA,2.42317650424344,0.850346383185645,-0.167495906512862,NA,NA,NA,NA,NA,0.0333432188391011,NA,4,0.25,0.784842549938831,"1.39287325207378",-9.88561052685645e-05,0.563541158447431
"021309",NA,NA,NA,0.115191107237953,NA,NA,NA,NA,NA,NA,NA,1,1,0.115191107237953,"0.204581265476417",-9.88561052685645e-05,0.563541158447431
"021310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"NaN",-9.88561052685645e-05,0.563541158447431
"021311",NA,-0.698163446577397,1.2404351222604,0.397878120988768,0.403813732298729,NA,NA,-1.88617556933942,NA,NA,-0.0615829568362315,6,0.166666666666667,-0.100632499534192,"-0.178396274916096",-9.88561052685645e-05,0.563541158447431
"021312",NA,NA,0.209014049452572,-1.86361798901775,NA,NA,NA,NA,NA,-1.83560690483222,NA,3,0.333333333333333,-1.16340361479913,"-2.06427647964311",-9.88561052685645e-05,0.563541158447431
"021313",NA,NA,0.665219523963727,-0.0261523996374545,NA,-0.771478039190891,0.285493221166141,NA,NA,NA,NA,4,0.25,0.0382705765753808,"0.0680863005398896",-9.88561052685645e-05,0.563541158447431
"021314",NA,1.23879454661972,-0.475294162314161,0.539221627864175,NA,NA,NA,NA,NA,-0.667513077537643,NA,4,0.25,0.158802233658024,"0.281968916345113",-9.88561052685645e-05,0.563541158447431
"030002",2.01934654693358,-1.52476335450228,-1.99928491412316,0.115191107237953,-0.253778538005548,0.19584377270089,1.00040991098517,0.379619295692482,1.79519397785578,0.150152601568558,NA,10,0.1,0.187793040634341,"0.33341290857487",-9.88561052685645e-05,0.563541158447431
"030006",-1.20986605709429,-0.651898526357721,-0.167851342534904,0.539221627864175,0.294215020581348,0.541315848376526,0.642951566075655,-0.186829420565494,0.621785965529425,0.0333432188391011,-1.05160727139835,11,0.0909090909090909,-0.0541108518804112,"-0.0958439236700065",-9.88561052685645e-05,0.563541158447431
"030007",-0.968391350329214,0.927277417140568,0.780923810977426,-0.450182920263677,1.28060342603776,0.403127018106272,-0.429423468652887,0.0963949375634943,NA,2.36953087342824,NA,9,0.111111111111111,0.445539971556443,"0.790783106045806",-9.88561052685645e-05,0.563541158447431
"030010",0.386322682539258,-0.291032148644245,-0.415789100421401,0.963252148490393,-0.144179826288168,NA,NA,0.662843653821469,0.132865960393446,-0.550703694808185,NA,8,0.125,0.092947459385321,"0.165110061786675",-9.88561052685645e-05,0.563541158447431
"030011",-0.0516060229499464,0.631181927734639,0.162732334647093,0.397878120988768,0.732609867450866,NA,NA,0.662843653821469,NA,-0.0834661638903562,-0.0615829568362315,8,0.125,0.298823845120787,"0.530436325271423",-9.88561052685645e-05,0.563541158447431
"030012",0.304466849737537,-0.571705997976948,-0.243885588286763,-0.732869934014491,-0.0345811145707886,0.67950467864678,0.0471876578931318,-0.753278136823469,-0.551622046796926,1.55186519432205,0.504145222913549,11,0.0909090909090909,0.0181115259130598,"0.0323142005607867",-9.88561052685645e-05,0.563541158447431
"030013",0.185775892175043,-1.00659624804191,0.123062293385253,0.256534614113356,-0.144179826288168,0.057654942430636,0.523798784439151,-0.470053778694481,1.1107059706654,0.500580749756927,-0.0615829568362315,11,0.0909090909090909,0.0977909488277258,"0.173704801265418",-9.88561052685645e-05,0.563541158447431
"030014",1.06981888643362,-0.124478435853409,0.780923810977426,1.52862617599202,1.28060342603776,-1.94608309648805,1.47702103753119,-0.753278136823469,NA,0.500580749756927,-0.0615829568362315,10,0.1,0.375215146072779,"0.665992175641697",-9.88561052685645e-05,0.563541158447431
"030016",-0.514091478279666,-0.685826134518817,-1.37448176424919,-2.28764850964397,0.184616308863969,NA,NA,-0.186829420565494,NA,-0.0834661638903562,NA,7,0.142857142857143,-0.706818166040504,"-1.25406866799625",-9.88561052685645e-05,0.563541158447431
"030022",NA,-4.01690039033552,-1.18935490502727,-0.450182920263677,NA,NA,NA,NA,NA,NA,NA,3,0.333333333333333,-1.88547940520882,"-3.34559511908202",-9.88561052685645e-05,0.563541158447431
"030023",1.14758192759526,0.106846165244973,-0.458764978455061,-0.0261523996374545,0.0750175971465903,-0.0805338878396191,0.285493221166141,-0.753278136823469,-0.45383804576973,0.967818280674759,0.645577267850995,11,0.0909090909090909,0.132342455559398,"0.235016217856289",-9.88561052685645e-05,0.563541158447431
"030024",0.177590308894871,0.961205025301664,-0.885217922019836,-0.167495906512862,0.0750175971465903,0.334032602971144,0.523798784439151,0.0963949375634943,-0.649406047824122,-0.317084929349271,NA,10,0.1,0.0148834450610822,"0.026585992774028",-9.88561052685645e-05,0.563541158447431
