"PROVIDER_ID","std_HAI_1","std_HAI_2","std_HAI_3","std_HAI_4","std_HAI_5","std_HAI_6","std_PSI_90_SAFETY","std_COMP_HIP_KNEE","total_cnt","measure_wt","score_before_std","grp_score","mean","sd"
"050047",0.0501617376536844,0.137707143627493,0.376661368519692,0.132464198067652,0.336583655333755,0.541548930449311,-0.271723567404269,NA,7,0.142857142857143,0.186200495178189,"0.252590052444864",-0.0243323532687902,0.83349619832291
"050054",NA,0.947469619040956,NA,NA,NA,-0.301088936866276,0.191124910173049,NA,3,0.333333333333333,0.279168530782576,"0.36412989604757",-0.0243323532687902,0.83349619832291
"050055",0.881367170245933,-0.210866107378303,1.19846070322458,NA,0.183584200479798,0.485683436483637,0.653973387750365,2.0799851640115,7,0.142857142857143,0.753169707831073,"0.932820164824131",-0.0243323532687902,0.83349619832291
"050056",0.041694449715563,-1.24943563986224,0.408158903996186,0.151849934586823,0.291681641409224,-0.275483918798675,-0.374578784643672,NA,7,0.142857142857143,-0.143730487656684,"-0.143249764819728",-0.0243323532687902,0.83349619832291
"050057",-0.0937821572943789,0.143069809027582,0.0559591891226616,NA,0.23513836461537,0.113246810045808,0.962539039468576,0.43328883493025,7,0.142857142857143,0.264208555702267,"0.346181433762547",-0.0243323532687902,0.83349619832291
"050058",-0.665324093117572,0.257473337562817,0.631505064647689,NA,0.369844406388963,0.941918303869977,0.705400996370067,-2.31120504687183,7,0.142857142857143,-0.0100552901642701,"0.0171291280431119",-0.0243323532687902,0.83349619832291
"050060",-0.360501727345202,-1.1010685637931,-0.46375014623949,-0.665411904984507,-0.180621023574732,-1.33692830414649,-0.477434001883076,NA,7,0.142857142857143,-0.655102238852371,"-0.756775959929706",-0.0243323532687902,0.83349619832291
"050063",0.881367170245933,0.947469619040956,1.19846070322458,NA,0.383148706811047,0.760355448481536,0.705400996370067,1.11941230538077,7,0.142857142857143,0.856516421364985,"1.05681198835237",-0.0243323532687902,0.83349619832291
"050067",NA,NA,NA,NA,NA,NA,0.0882696929336448,NA,1,1,0.0882696929336448,"0.135096052542295",-0.0243323532687902,0.83349619832291
"050069",-0.134707382328632,-1.1689956588609,0.425339377892455,0.487529266945084,-0.408457168302908,-0.336004870594823,-0.837427262220988,-1.48785688233121,8,0.125,-0.43257257247524,"-0.489792538979633",-0.0243323532687902,0.83349619832291
"050070",0.881367170245933,-0.414647392581691,0.236354165033491,NA,1.14814598108083,0.823204129192919,0.139697301553347,NA,6,0.166666666666667,0.469020225754139,"0.591907413633813",-0.0243323532687902,0.83349619832291
"050071",0.0275823031520274,-1.37635205433101,-0.699981662313195,NA,0.850462259136722,0.0108267377754054,-0.117440741545163,NA,6,0.166666666666667,-0.217483859687536,"-0.23173651758387",-0.0243323532687902,0.83349619832291
"050072",-0.781043694938564,0.139494698760856,-0.53963057261468,NA,1.14814598108083,-0.231257069409183,-0.734572044981585,NA,6,0.166666666666667,-0.166477117017054,"-0.170540386428007",-0.0243323532687902,0.83349619832291
"050073",0.00359165399401682,-0.588040240517907,0.140429852445987,NA,-0.272088088976554,-0.273156189883439,0.139697301553347,NA,6,0.166666666666667,-0.141594285230758,"-0.140686822804846",-0.0243323532687902,0.83349619832291
"050075",-0.239137266898796,0.101956040960232,-0.422230667656839,NA,-0.751042904171551,0.278515563027595,-0.0660131329254609,NA,6,0.166666666666667,-0.18299206127747,"-0.190354447120361",-0.0243323532687902,0.83349619832291
"050076",-0.748585757842432,-0.613066012384989,-0.0685992466252921,-0.535833560882686,1.14814598108083,0.336708785908506,-0.88885487084069,NA,7,0.142857142857143,-0.195726383083821,"-0.205632647347277",-0.0243323532687902,0.83349619832291
"050077",-0.215146617740785,-0.116125685310061,0.59141729222306,NA,0.135356111449746,0.627674900313059,0.396835344651856,0.43328883493025,7,0.142857142857143,0.264757168645304,"0.34683964065556",-0.0243323532687902,0.83349619832291
"050078",NA,0.947469619040956,NA,NA,NA,0.604397611160695,0.551118170510961,NA,3,0.333333333333333,0.700995133570871,"0.870222909593473",-0.0243323532687902,0.83349619832291
"050082",0.418488762961964,0.947469619040956,0.0201665351721003,NA,0.261746965459537,-0.0869378766645246,0.756828604989769,-0.25283463552027,7,0.142857142857143,0.294989710777076,"0.383111602294502",-0.0243323532687902,0.83349619832291
"050084",-0.415539098942991,0.278923999163174,-2.33785350709089,NA,0.0571933464700067,0.380935635297998,-0.32315117602397,NA,6,0.166666666666667,-0.393248466854445,"-0.442612832941477",-0.0243323532687902,0.83349619832291
"050089",0.881367170245933,0.947469619040956,1.19846070322458,NA,1.14814598108083,0.725439514752989,-0.734572044981585,NA,6,0.166666666666667,0.694385157227285,"0.862292487886828",-0.0243323532687902,0.83349619832291
"050090",NA,NA,NA,NA,NA,-2.34250719552862,-0.58028921912248,NA,2,0.5,-1.46139820732555,"-1.72414206201336",-0.0243323532687902,0.83349619832291
"050091",NA,NA,NA,NA,NA,-2.23775939434299,0.396835344651856,NA,2,0.5,-0.920462024845565,"-1.07514548162294",-0.0243323532687902,0.83349619832291
"050093",-0.05850179088554,0.302162215896894,-0.259016165642279,-1.0827153911077,-0.363555154378376,-0.240567985070129,-0.117440741545163,0.0216147526599381,8,0.125,-0.224752532509044,"-0.24045722061303",-0.0243323532687902,0.83349619832291
"050099",0.566666301879088,-0.491512263316302,0.778970798924002,0.0834897058086963,-0.523206759443375,0.532238014788366,-0.631716827742182,NA,7,0.142857142857143,0.0449898529854704,"0.083170392850915",-0.0243323532687902,0.83349619832291
"050100",0.209628993821637,-0.427160278515232,-0.0643041281512247,0.399783301647788,0.173605975163235,-0.280139376629148,-0.991710088080094,-1.07618280006089,8,0.125,-0.257059800100492,"-0.279218366322457",-0.0243323532687902,0.83349619832291
"050101",0.881367170245933,-3.55180665163385,0.355185776149355,NA,NA,0.62069171356735,0.0368420843139429,-0.527284023700479,6,0.166666666666667,-0.364167321842958,"-0.407722277867559",-0.0243323532687902,0.83349619832291
"050102",0.881367170245933,0.316462656963798,NA,NA,NA,0.469389334076982,0.293980127412452,NA,4,0.25,0.490299822174791,"0.617437939703961",-0.0243323532687902,0.83349619832291
"050103",0.202572920539869,-1.22798497826188,0.657275775492093,0.382438168972741,-0.115762559017076,0.636985815974005,0.242552518792751,NA,7,0.142857142857143,0.111153951784643,"0.162551797267999",-0.0243323532687902,0.83349619832291
"050104",0.418488762961964,0.125194257693951,0.957934068676809,NA,-0.408457168302908,-0.0473664851055052,0.911111430848875,NA,6,0.166666666666667,0.326150811128864,"0.420497616069356",-0.0243323532687902,0.83349619832291
"050107",-0.312520429029181,0.47019239843302,0.252102932771738,NA,-0.263772901212752,0.744061346074881,1.6825255601444,0.707738223110458,7,0.142857142857143,0.468618161470367,"0.591425030769222",-0.0243323532687902,0.83349619832291
"050108",0.29006822923379,0.275348888896448,0.339437008411108,-0.0726164882667263,0.175269012715996,0.42516248468749,0.0368420843139429,-0.25283463552027,8,0.125,0.152084573058972,"0.211658945394992",-0.0243323532687902,0.83349619832291
"050110",NA,0.947469619040956,NA,NA,NA,-0.606021424762248,-0.0660131329254609,-0.115609941430166,4,0.25,0.03995627998077,"0.0771312855162583",-0.0243323532687902,0.83349619832291
"050112",-1.23545481428441,-0.0714368069759844,-0.021352943410551,NA,0.0854649848669337,-0.0659883164273967,-0.168868350164865,-0.25283463552027,7,0.142857142857143,-0.247210125988078,"-0.26740106693677",-0.0243323532687902,0.83349619832291
"050113",NA,NA,NA,NA,NA,-1.65117170770341,0.139697301553347,NA,2,0.5,-0.755737203075029,"-0.877514320134765",-0.0243323532687902,0.83349619832291
"050115",0.291479443890144,-1.00096547632477,0.821921983664676,NA,1.14814598108083,0.255238273875231,0.293980127412452,0.0216147526599381,7,0.142857142857143,0.261630726608358,"0.3430886432986",-0.0243323532687902,0.83349619832291
"050116",0.690853191638202,0.754413664637746,0.595712410697128,NA,0.552778537192608,0.597414424414986,1.11682186532768,-0.25283463552027,7,0.142857142857143,0.57930849405544,"0.724227475228831",-0.0243323532687902,0.83349619832291
"050118",NA,NA,NA,NA,NA,-0.0962487923254703,0.191124910173049,NA,2,0.5,0.0474380589237892,"0.0861076659221598",-0.0243323532687902,0.83349619832291
"050121",-0.30828678506012,0.947469619040956,0.763222031185755,NA,1.14814598108083,0.0806586052324984,1.21967708256709,-0.115609941430166,7,0.142857142857143,0.533610941802406,"0.669401127676218",-0.0243323532687902,0.83349619832291
"050122",-2.15980041419599,0.947469619040956,1.19846070322458,NA,NA,0.941918303869977,0.551118170510961,NA,5,0.2,0.295833276490096,"0.384123683351042",-0.0243323532687902,0.83349619832291
"050124",0.277367297326608,0.504155945966918,1.19846070322458,NA,1.14814598108083,0.213339153400975,0.49969056189126,0.158839446750041,7,0.142857142857143,0.571428441377317,"0.714773259727934",-0.0243323532687902,0.83349619832291
"050125",0.0148813712448453,0.450529291966027,-0.645576828308342,NA,1.14814598108083,0.669574020787315,0.0882696929336448,0.43328883493025,7,0.142857142857143,0.308444623519225,"0.399254342680387",-0.0243323532687902,0.83349619832291
"050126",0.587834521724392,-2.36129493281405,1.19846070322458,NA,-1.71227860966707,0.504305267805528,0.705400996370067,0.707738223110458,7,0.142857142857143,-0.0528334043208707,"-0.0341945783429222",-0.0243323532687902,0.83349619832291
"050127",0.881367170245933,-0.478999377382761,1.19846070322458,NA,NA,-0.440752671780462,-0.168868350164865,NA,5,0.2,0.198241494828485,"0.267036428654528",-0.0243323532687902,0.83349619832291
"050128",-0.61310915083249,0.947469619040956,-0.407913606076614,NA,-0.210555699524419,-0.287122563374858,0.345407736032154,-2.44842974096194,7,0.142857142857143,-0.382036200813887,"-0.429160742742244",-0.0243323532687902,0.83349619832291
"050129",0.881367170245933,0.679336349036498,0.790424448188182,NA,-0.275414164082075,0.481027978653164,-0.168868350164865,-2.72287912914214,7,0.142857142857143,-0.0478579567521867,"-0.0282252079022468",-0.0243323532687902,0.83349619832291
"050131",NA,NA,NA,NA,NA,0.304120581095196,0.756828604989769,1.9427604699214,3,0.333333333333333,1.00123655200212,"1.23044221117562",-0.0243323532687902,0.83349619832291
"050132",-0.926398804542981,0.947469619040956,1.19846070322458,NA,1.14814598108083,0.636985815974005,0.242552518792751,0.707738223110458,7,0.142857142857143,0.564993436668658,"0.707052762955895",-0.0243323532687902,0.83349619832291
"050133",-0.05850179088554,-0.0338981491753605,-0.0843480143635391,NA,-0.985531199110769,0.397229737704653,0.49969056189126,-1.89953096460152,7,0.142857142857143,-0.30926997407726,"-0.341858332865581",-0.0243323532687902,0.83349619832291
"050135",0.881367170245933,0.947469619040956,NA,NA,1.14814598108083,0.941918303869977,0.705400996370067,NA,5,0.2,0.924860414121553,"1.13880875437732",-0.0243323532687902,0.83349619832291
"050136",NA,NA,NA,NA,NA,0.241271900383812,0.551118170510961,0.707738223110458,3,0.333333333333333,0.500042764668411,"0.629127186173499",-0.0243323532687902,0.83349619832291
"050137",-0.0429784296656508,-1.31736273493003,0.332278477620996,NA,0.51785474858464,-0.36393761757766,0.396835344651856,NA,6,0.166666666666667,-0.0795517018859752,"-0.0662502705210806",-0.0243323532687902,0.83349619832291
"050138",0.263255150763072,-0.305606529446544,0.383819899309804,NA,0.466300584449067,0.0643645028258433,0.0882696929336448,NA,6,0.166666666666667,0.160067216805815,"0.221236246122823",-0.0243323532687902,0.83349619832291
"050139",0.0642738842172201,0.0268787253589834,0.121817672391695,0.146748424976515,0.280040378539901,-0.12883699713878,-0.014585524305759,NA,7,0.142857142857143,0.0709052234342535,"0.114262760759644",-0.0243323532687902,0.83349619832291
"050140",0.508806500968592,0.157370250094486,0.28216876209021,-2.73050299523716,0.384811744363807,0.269204647366649,0.0882696929336448,NA,7,0.142857142857143,-0.148553056774252,"-0.149035716965966",-0.0243323532687902,0.83349619832291
"050145",0.298535517171911,-0.872261506722632,0.867736580721394,NA,0.5195177861374,0.041087213673479,-2.48311073805145,-1.62508157642131,7,0.142857142857143,-0.464796674784458,"-0.52845390585096",-0.0243323532687902,0.83349619832291
"050149",-0.558071779234701,0.586383482101619,-3.13531383710939,1.12011645862327,-1.80707175017441,0.127213183537227,-0.32315117602397,-0.801733411880687,8,0.125,-0.598953603770131,"-0.689410763549426",-0.0243323532687902,0.83349619832291
"050150",NA,-0.747132647387218,1.19846070322458,NA,NA,0.343691972654215,0.859683822229173,-4.36957545822339,5,0.2,-0.542974321500529,"-0.622248750834504",-0.0243323532687902,0.83349619832291
"050152",0.881367170245933,0.123406702560588,NA,NA,NA,0.941918303869977,0.808256213609471,-0.25283463552027,5,0.2,0.50042275095314,"0.629583080616081",-0.0243323532687902,0.83349619832291
"050158",NA,0.947469619040956,NA,NA,NA,0.941918303869977,0.293980127412452,NA,3,0.333333333333333,0.727789350107795,"0.902369686736353",-0.0243323532687902,0.83349619832291
"050159",-0.332277434218131,-1.88044260193939,-0.450864790817288,NA,0.271725190776099,-2.33319627986768,0.242552518792751,0.296064140840146,7,0.142857142857143,-0.598062750919071,"-0.688341949015115",-0.0243323532687902,0.83349619832291
"050167",0.640049464009473,0.947469619040956,0.821921983664676,NA,0.183584200479798,0.469389334076982,-2.53453834667115,NA,6,0.166666666666667,0.087979375766789,"0.134747740015567",-0.0243323532687902,0.83349619832291
"050168",0.738834489954223,0.377239531498142,0.960797480992854,1.12011645862327,-0.46001133243848,0.108591352215336,1.06539425670798,0.158839446750041,8,0.125,0.50872521053792,"0.639544085359098",-0.0243323532687902,0.83349619832291
"050169",0.479170993185167,0.421928409832218,-0.197452800847313,0.359991526687386,0.15364952453011,-0.738701972930725,-0.426006393263374,0.0216147526599381,8,0.125,0.00927425498167599,"0.0403200498311648",-0.0243323532687902,0.83349619832291
"050174",-1.18041744268662,-1.26016097066241,-1.20823734841117,NA,-0.157338497836086,0.0597090449953705,1.21967708256709,0.158839446750041,7,0.142857142857143,-0.338275526469113,"-0.376658194520878",-0.0243323532687902,0.83349619832291
"050179",-1.33565105488551,0.947469619040956,1.19846070322458,NA,1.14814598108083,0.567153948516912,0.705400996370067,NA,6,0.166666666666667,0.538496698891306,"0.675262890571754",-0.0243323532687902,0.83349619832291
"050180",-0.167165319424764,0.237810231095824,-2.92485303188009,-0.265453551536366,0.336583655333755,-0.140475641714962,-0.734572044981585,0.707738223110458,8,0.125,-0.368798434999716,"-0.413278527753374",-0.0243323532687902,0.83349619832291
"050191",0.491871925092349,0.604259033435249,-0.652735359098454,NA,0.349887955755839,0.199372779909556,-0.014585524305759,NA,6,0.166666666666667,0.16301180179813,"0.224769057668023",-0.0243323532687902,0.83349619832291
"050192",NA,NA,NA,NA,NA,-1.19959229814754,NA,NA,1,1,-1.19959229814754,"-1.41003635918617",-0.0243323532687902,0.83349619832291
"050194",NA,NA,NA,NA,NA,-1.45797020773878,0.602545779130663,NA,2,0.5,-0.427712214304059,"-0.483961248829827",-0.0243323532687902,0.83349619832291
"050195",0.881367170245933,0.198484018161836,-1.47310298764532,NA,-0.722771265774625,0.432145671433199,0.396835344651856,0.844962917200563,7,0.142857142857143,0.07970298118192,"0.12481800716073",-0.0243323532687902,0.83349619832291
"050197",-0.421183957568405,0.947469619040956,NA,NA,NA,0.648624460550187,0.448262953271558,0.982187611290668,5,0.2,0.521072137316993,"0.654357502389572",-0.0243323532687902,0.83349619832291
"050204",0.184227130007273,0.450529291966027,-0.60978417435778,NA,1.14814598108083,0.436801129263672,0.705400996370067,0.570513529020354,7,0.142857142857143,0.412261983335778,"0.523810831390769",-0.0243323532687902,0.83349619832291
"050211",0.881367170245933,NA,NA,NA,NA,-1.25080233428274,0.551118170510961,NA,3,0.333333333333333,0.0605610021580516,"0.101852120738711",-0.0243323532687902,0.83349619832291
"050222",-0.416950313599345,-0.766795753854212,0.0903201369152005,NA,-0.737738603749468,-0.0380555694445595,-0.631716827742182,NA,6,0.166666666666667,-0.416822821912428,"-0.47089653130197",-0.0243323532687902,0.83349619832291
"050224",0.76141392445588,0.214572014362104,-0.127299199104213,0.755868672447281,1.14814598108083,-0.312727581442458,0.0882696929336448,NA,7,0.142857142857143,0.361177643533296,"0.462521601871462",-0.0243323532687902,0.83349619832291
"050226",0.881367170245933,0.162732915494575,NA,NA,0.122051811027663,0.122557725706754,0.49969056189126,NA,5,0.2,0.357680036873237,"0.458325293997357",-0.0243323532687902,0.83349619832291
"050228",0.0727411721553414,-0.757857978187397,-1.81098564093862,NA,0.00896525743995486,-0.475668605509008,-0.631716827742182,0.296064140840146,7,0.142857142857143,-0.471208354563109,"-0.536146418176214",-0.0243323532687902,0.83349619832291
"050230",-1.91848270795954,NA,NA,NA,NA,-0.147458828460672,0.705400996370067,NA,3,0.333333333333333,-0.453513513350047,"-0.514916757802637",-0.0243323532687902,0.83349619832291
"050231",-0.148819528892168,0.126981812827314,0.814763452874563,NA,0.444681096263182,0.0690199606563162,1.83680838600351,0.43328883493025,7,0.142857142857143,0.510960573523281,"0.642225996794157",-0.0243323532687902,0.83349619832291
"050232",0.881367170245933,-0.327057191046901,0.0659811322288188,NA,NA,0.643969002719714,1.4768151256656,0.982187611290668,6,0.166666666666667,0.620543808517305,"0.773700183736482",-0.0243323532687902,0.83349619832291
"050234",NA,-0.468274046582582,NA,NA,NA,-2.04921335220883,-1.1459929139392,1.25663699947087,4,0.25,-0.601710828314935,"-0.692718786489845",-0.0243323532687902,0.83349619832291
"050235",-0.718950250059007,0.132344478227403,0.683046486336497,0.194702615313409,0.108747510605579,-0.177719304358745,0.242552518792751,-1.07618280006089,8,0.125,-0.0764323431503759,"-0.0625077714648452",-0.0243323532687902,0.83349619832291
"050236",-0.800800700127514,0.947469619040956,0.257829757403828,NA,-2.1895703873093,0.143507285943882,-0.477434001883076,0.0216147526599381,7,0.142857142857143,-0.299626239181613,"-0.330288112251437",-0.0243323532687902,0.83349619832291
"050238",-0.703426888839118,-0.990240145524594,0.725997671077171,NA,0.0438890460479235,-0.522223183813737,-1.40313095703771,0.296064140840146,7,0.142857142857143,-0.364724331035703,"-0.408390558291472",-0.0243323532687902,0.83349619832291
"050239",0.29006822923379,0.793739877571733,1.19846070322458,NA,0.0937801726307358,0.723111785837753,1.27110469118679,0.570513529020354,7,0.142857142857143,0.705825569815105,"0.876018300447029",-0.0243323532687902,0.83349619832291
"050242",0.881367170245933,-0.0696492518426213,0.695931841758699,NA,-0.559793585604104,-0.126509268223544,-0.734572044981585,0.296064140840146,7,0.142857142857143,0.0546912860275605,"0.094809837711744",-0.0243323532687902,0.83349619832291
"050243",-0.00205320463139743,-0.117913240443424,0.83051222061281,NA,-0.383511605011501,-0.10323197907118,1.16824947394738,NA,6,0.166666666666667,0.232008610900449,"0.307549050235654",-0.0243323532687902,0.83349619832291
"050245",0.232208428323294,-0.56658957891755,-0.628396354412072,NA,-0.107447371253274,0.127213183537227,0.602545779130663,NA,6,0.166666666666667,-0.056744318931952,"-0.0388867588459052",-0.0243323532687902,0.83349619832291
"050248",0.881367170245933,0.0769302690931489,1.19846070322458,NA,0.339909730439276,0.0201376534363511,-0.940282479460392,NA,6,0.166666666666667,0.26275384116315,"0.344436117416721",-0.0243323532687902,0.83349619832291
"050254",NA,0.947469619040956,NA,NA,NA,-0.792239737981163,0.705400996370067,-0.938958105970791,4,0.25,-0.0195818071352326,"0.00569954145335779",-0.0243323532687902,0.83349619832291
"050257",NA,NA,NA,NA,NA,0.941918303869977,-0.271723567404269,NA,2,0.5,0.335097368232854,"0.431231386807592",-0.0243323532687902,0.83349619832291
"05025F",NA,0.947469619040956,NA,NA,NA,NA,0.705400996370067,0.158839446750041,3,0.333333333333333,0.603903354053688,"0.75373554022989",-0.0243323532687902,0.83349619832291
"050261",0.881367170245933,0.0447542766926139,NA,NA,NA,0.476372520822691,-0.426006393263374,0.296064140840146,5,0.2,0.254510343067602,"0.334545852635508",-0.0243323532687902,0.83349619832291
"050262",-0.193978397895482,-0.468274046582582,-0.340623416649559,0.238575597962057,0.0172804452037569,-0.184702491104455,0.49969056189126,NA,7,0.142857142857143,-0.0617188210250005,"-0.0448549949375129",-0.0243323532687902,0.83349619832291
"050272",-0.380258732534152,-0.0303230389086343,0.0674128383868412,NA,-0.619662937503479,-1.03199581625051,0.191124910173049,-1.213407494151,7,0.142857142857143,-0.431015752969699,"-0.487924720615645",-0.0243323532687902,0.83349619832291
"050276",NA,0.0286662804923464,-0.738637728579801,NA,1.14814598108083,0.341364243738978,-0.426006393263374,NA,5,0.2,0.0707064766937967,"0.114024311273184",-0.0243323532687902,0.83349619832291
"050278",0.115077611845948,-0.505812704383206,0.028756772120235,0.734442332083988,0.719082292468649,0.397229737704653,0.345407736032154,-0.25283463552027,8,0.125,0.197668642794019,"0.266349140535374",-0.0243323532687902,0.83349619832291
"050279",NA,NA,NA,NA,NA,0.941918303869977,0.139697301553347,NA,2,0.5,0.540807802711662,"0.678035673249115",-0.0243323532687902,0.83349619832291
"05027F",0.881367170245933,-0.732832206320314,NA,NA,NA,NA,0.0368420843139429,0.0216147526599381,4,0.25,0.0517479502248749,"0.0912785249011903",-0.0243323532687902,0.83349619832291
"050280",0.624526102789584,0.547057269167632,0.750336675763553,NA,0.752343043523857,0.115574538961045,-1.1974205225589,-1.07618280006089,7,0.142857142857143,0.0737477582265535,"0.117673135993532",-0.0243323532687902,0.83349619832291
"050281",NA,0.947469619040956,1.19846070322458,NA,NA,0.35998607506087,0.242552518792751,NA,4,0.25,0.687117229029789,"0.853572678231884",-0.0243323532687902,0.83349619832291
"050283",0.59912423897522,0.21814712462883,0.578531936800858,NA,1.14814598108083,0.650952189465424,1.06539425670798,-1.62508157642131,7,0.142857142857143,0.376459164462548,"0.480855843779224",-0.0243323532687902,0.83349619832291
"050289",NA,-0.657754890719066,NA,NA,NA,0.941918303869977,0.448262953271558,NA,3,0.333333333333333,0.244142122140823,"0.322106418661315",-0.0243323532687902,0.83349619832291
"050290",0.143301904973019,-0.334207411580353,1.19846070322458,NA,-1.72059379743087,-0.699130581371705,0.705400996370067,3.04055802264223,7,0.142857142857143,0.333398548118139,"0.429193201008864",-0.0243323532687902,0.83349619832291
"050291",0.53985322340837,0.561357710234536,1.19846070322458,NA,-0.727760378432906,0.460078418416036,-0.168868350164865,1.80553577583129,7,0.142857142857143,0.524093871788149,"0.657982875219391",-0.0243323532687902,0.83349619832291
"050292",0.57936723378627,0.818765649438816,1.19846070322458,1.12011645862327,-1.30649744679353,0.39257427987418,0.345407736032154,NA,7,0.142857142857143,0.44974208774082,"0.568778168350981",-0.0243323532687902,0.83349619832291
"050295",0.552554155315553,0.947469619040956,0.91784629625218,0.494671380399515,0.401442119891411,0.678884936448261,-0.477434001883076,NA,7,0.142857142857143,0.502204929352114,"0.63172127681009",-0.0243323532687902,0.83349619832291
"050298",NA,NA,NA,NA,NA,-4.13485846026068,-1.55741378289682,NA,2,0.5,-2.84613612157875,"-3.38550286610515",-0.0243323532687902,0.83349619832291
"050300",-0.658268019835804,0.262836002962906,0.43965643947268,NA,0.240127477273652,-0.154442015206381,-0.271723567404269,-1.213407494151,7,0.142857142857143,-0.193603025269745,"-0.203085115854814",-0.0243323532687902,0.83349619832291
"050301",NA,0.947469619040956,1.19846070322458,NA,NA,-0.0683160453426331,0.396835344651856,NA,4,0.25,0.61861240539369,"0.771382952863083",-0.0243323532687902,0.83349619832291
"050305",0.645694322634888,0.287861774829989,-2.61560450174724,NA,-0.415109318513949,0.462406147331273,0.653973387750365,-0.115609941430166,7,0.142857142857143,-0.15662687559212,"-0.158722406400319",-0.0243323532687902,0.83349619832291
"050308",0.563843872566381,0.168095580894665,0.528422221270072,-0.43584397252065,0.80556024521219,0.0341040269277697,-0.117440741545163,-1.76230627051142,8,0.125,-0.0269456297132689,"-0.00313531897294426",-0.0243323532687902,0.83349619832291
"050309",0.47634856387246,0.947469619040956,0.698795254074744,NA,0.995146526226877,0.578792593093094,0.49969056189126,-4.36957545822339,7,0.142857142857143,-0.024761762860572,"-0.000515190822280658",-0.0243323532687902,0.83349619832291
"05030F",0.881367170245933,0.947469619040956,NA,NA,NA,NA,-1.2488481311786,NA,3,0.333333333333333,0.193329552702761,"0.261143249854663",-0.0243323532687902,0.83349619832291
"050313",-0.429651245506527,0.947469619040956,NA,NA,NA,0.941918303869977,0.808256213609471,-0.390059329610375,5,0.2,0.3755867122807,"0.479809105733384",-0.0243323532687902,0.83349619832291
"050315",-0.16152046079935,-0.0553488107757171,1.19846070322458,-0.478696653247237,0.0422260084951631,0.280843291942831,-0.0660131329254609,NA,7,0.142857142857143,0.108564420844973,"0.159444967332985",-0.0243323532687902,0.83349619832291
"05031F",-0.621576438770611,-0.364595848847525,NA,NA,NA,NA,0.242552518792751,0.570513529020354,4,0.25,-0.0432765599512579,"-0.0227286059859489",-0.0243323532687902,0.83349619832291
"050320",0.345105600831579,-1.7785519593377,-2.57408502316459,NA,-1.27323669573832,-0.936558930725821,-0.32315117602397,NA,6,0.166666666666667,-1.0900796973598,"-1.2786469167291",-0.0243323532687902,0.83349619832291
"050324",0.479170993185167,-0.441460719582136,0.577100230642836,1.12011645862327,0.662539015674795,0.234288713638103,-1.96883465185443,0.570513529020354,8,0.125,0.154179196168495,"0.214172001979698",-0.0243323532687902,0.83349619832291
"050327",0.301357946484618,0.157370250094486,0.548466107482386,0.142667217288268,0.692473691624483,0.450767502755091,1.4768151256656,NA,7,0.142857142857143,0.538559691627847,"0.675338467085082",-0.0243323532687902,0.83349619832291
"050329",NA,0.947469619040956,0.625778240015599,NA,0.371507443941724,0.65327991838066,0.962539039468576,NA,5,0.2,0.712114852169503,"0.883563964562897",-0.0243323532687902,0.83349619832291
"050334",-0.53408113007669,0.947469619040956,0.661570893966161,NA,0.35487706841412,0.120229996791518,0.0882696929336448,NA,6,0.166666666666667,0.273056023511618,"0.356796320581651",-0.0243323532687902,0.83349619832291
"050335",NA,-1.24407297446215,-1.35999820116155,NA,NA,-0.452391316356644,0.653973387750365,NA,4,0.25,-0.600622276057493,"-0.691412779024385",-0.0243323532687902,0.83349619832291
"050336",-0.188333539270068,0.473767508699747,-0.307694175015042,NA,-0.722771265774625,-0.806206111472581,0.0882696929336448,NA,6,0.166666666666667,-0.243827981649821,"-0.26334328677525",-0.0243323532687902,0.83349619832291
"050342",NA,-1.66951109620255,NA,NA,NA,0.941918303869977,-0.785999653601287,NA,3,0.333333333333333,-0.504530815311288,"-0.576125557631471",-0.0243323532687902,0.83349619832291
"050348",0.402965401742075,0.293224440230078,0.472585681107196,0.538544363048163,-0.00600208053488864,0.0690199606563162,0.49969056189126,1.39386169356098,8,0.125,0.457986252712647,"0.57866923322736",-0.0243323532687902,0.83349619832291
"050350",NA,NA,NA,NA,NA,NA,-2.48311073805145,0.570513529020354,2,0.5,-0.956298604515547,"-1.11814097427436",-0.0243323532687902,0.83349619832291
"050351",0.463647631965278,-0.925888160723524,0.491197861161488,-0.0481292421372482,0.620963076855785,0.0620367739106069,-1.86597943461503,2.76610863446202,8,0.125,0.195494642609923,"0.263740850073498",-0.0243323532687902,0.83349619832291
"050352",NA,NA,NA,NA,NA,-1.83506229200708,0.602545779130663,NA,2,0.5,-0.61625825643821,"-0.710172289160338",-0.0243323532687902,0.83349619832291
"050353",0.881367170245933,0.371876866098053,1.19846070322458,0.116139367314667,0.790592907237347,0.353002888315161,0.49969056189126,0.982187611290668,8,0.125,0.649164759452209,"0.808038613824697",-0.0243323532687902,0.83349619832291
"050357",NA,NA,NA,NA,NA,0.941918303869977,-0.426006393263374,0.982187611290668,3,0.333333333333333,0.49936650729909,"0.628315835898979",-0.0243323532687902,0.83349619832291
"050360",-0.144585884923107,-0.697081103653053,-0.0328065926747306,NA,1.14814598108083,0.252910544959994,-0.220295958784567,-0.527284023700479,7,0.142857142857143,-0.0315710053850154,"-0.00868468522206843",-0.0243323532687902,0.83349619832291
