"PROVIDER_ID","std_H_CLEAN_LINEAR_SCORE","std_H_COMP_1_LINEAR_SCORE","std_H_COMP_2_LINEAR_SCORE","std_H_COMP_3_LINEAR_SCORE","std_H_COMP_5_LINEAR_SCORE","std_H_COMP_6_LINEAR_SCORE","std_H_COMP_7_LINEAR_SCORE","std_H_HSP_RATING_LINEAR_SCORE","std_H_QUIET_LINEAR_SCORE","std_H_RECMND_LINEAR_SCORE","std_O-COMP-1","std_O-COMP-2","std_O-COMP-3","std_O-PATIENT-RATE","std_O-PATIENT-REC","total_cnt","measure_wt","score_before_std","grp_score","mean","sd"
"050022",-0.603780877280841,-1.19702506001517,-1.40398139904024,-1.69409798554101,-1.26444099543162,-1.12448162765373,-0.907334419420002,-0.811105498347237,-2.19490372315796,-0.609453957075534,-1.05996460408149,-0.679671962044285,-1.31377068962688,-0.975282418133016,-0.541468157458686,15,0.0666666666666667,-1.09205089162051,"-1.33520943156185",0.0272919712768318,0.838327558537393
"050024",-0.828836902288182,-1.57285334603133,-1.78122781295315,-0.295815081966416,-0.649995074515147,-2.42537040181655,-1.85817324809242,-1.08280074742024,-0.556249476032396,-1.43923625527268,-2.92313220007568,-2.47020974865403,-1.31377068962688,-1.98814452577207,-0.541468157458686,15,0.0666666666666667,-1.44848557786506,"-1.76038296023173",0.0272919712768318,0.838327558537393
"050025",-0.3787248522735,-0.0695402019666846,0.105004256611428,-0.0960603814557601,-0.035549153598671,0.43658490134165,0.360450685476562,0.00398024887177128,-1.10246755840758,0.220328341121614,-0.128380806084399,-0.0828260331743703,-0.390364016154661,0.0375796895060393,0.490315381106233,15,0.0666666666666667,-0.0419779666053555,"-0.082628725701253",0.0272919712768318,0.838327558537393
"050026",0.521499247755862,-0.0695402019666846,-0.272242157301488,-0.295815081966416,-0.24036446057083,-0.0837706083234775,0.0435044092524207,-0.267715000201232,-1.10246755840758,-0.19456280797696,-0.128380806084399,-0.679671962044285,-0.390364016154661,0.0375796895060393,0.146387534917927,15,0.0666666666666667,-0.198394918637718,"-0.269210868253335",0.0272919712768318,0.838327558537393
"050028",0.296443222748521,0.306288084049478,0.482250670524345,0.702958420586865,0.374081460345646,1.47729592067191,-0.590388143195861,-0.267715000201232,-0.192104087782271,-0.402008382526247,-0.128380806084399,0.514019895695545,0.533042657317561,0.0375796895060393,-0.19754031127038,15,0.0666666666666667,0.196388219359034,"0.201706655543115",0.0272919712768318,0.838327558537393
"050030",-3.30445317736893,-3.07616649009598,-2.9129670546919,-2.69287148809429,-2.49333283726457,-2.42537040181655,-3.44290462921313,-4.07144848722327,-3.28733988790834,-4.13602872441341,NA,NA,NA,NA,NA,10,0.1,-3.18428831780904,"-3.83093727073583",0.0272919712768318,0.838327558537393
"050036",0.521499247755862,-0.445368487982847,-0.649488571214405,-0.495569782477073,-0.24036446057083,-0.343948363156041,-0.27344186697172,0.00398024887177128,-0.738322170157459,0.220328341121614,-0.128380806084399,-0.679671962044285,0.533042657317561,0.544010743325567,0.83424322729454,15,0.0666666666666667,-0.089163466998143,"-0.138914004542749",0.0272919712768318,0.838327558537393
"050038",-0.3787248522735,-0.445368487982847,-0.649488571214405,-0.495569782477073,-0.24036446057083,-0.604126117988605,-1.85817324809242,-0.267715000201232,-1.46661294665771,-0.19456280797696,-1.05996460408149,-0.679671962044285,-0.390364016154661,0.544010743325567,0.83424322729454,15,0.0666666666666667,-0.490163525806394,"-0.617247389535919",0.0272919712768318,0.838327558537393
"050039",-1.05389292729552,-0.0695402019666846,-0.649488571214405,-0.495569782477073,-0.445179767542988,0.176407146509086,-0.27344186697172,0.00398024887177128,-2.0128310290329,0.427773915670901,0.803202991912693,-1.2765178909142,-1.31377068962688,0.0375796895060393,0.83424322729454,15,0.0666666666666667,-0.35380303381849,"-0.454589618597541",0.0272919712768318,0.838327558537393
"050040",-0.15366882726616,-0.445368487982847,0.105004256611428,-0.895079183498385,-0.445179767542988,-0.343948363156041,0.0435044092524207,0.00398024887177128,-1.28454025253265,0.220328341121614,-1.05996460408149,-0.0828260331743703,-0.390364016154661,0.0375796895060393,-0.19754031127038,15,0.0666666666666667,-0.32587219341978,"-0.421272283250198",0.0272919712768318,0.838327558537393
"050042",1.19666732277788,0.68211637006564,0.482250670524345,1.10246782160818,0.783712074289963,0.956940411006778,0.360450685476562,0.547370747017777,-1.46661294665771,0.220328341121614,-0.128380806084399,0.514019895695545,-0.390364016154661,0.0375796895060393,-0.19754031127038,15,0.0666666666666667,0.313400396594878,"0.341284766800715",0.0272919712768318,0.838327558537393
"050043",0.521499247755862,-0.445368487982847,0.859497084437262,-0.495569782477073,0.169266153373488,-0.0837706083234775,0.677396961700702,0.81906599609078,0.172041300467854,1.05011063931876,-1.05996460408149,-1.2765178909142,-1.31377068962688,-0.975282418133016,-0.541468157458686,15,0.0666666666666667,-0.128189017056864,"-0.185465677169148",0.0272919712768318,0.838327558537393
"050045",0.296443222748521,-1.57285334603133,-1.78122781295315,-2.09360738656232,-0.854810381487305,-0.0837706083234775,-0.907334419420002,-1.89788649463925,-2.55904911140809,-1.43923625527268,-0.128380806084399,-0.0828260331743703,-0.390364016154661,0.0375796895060393,-0.19754031127038,15,0.0666666666666667,-0.910324271368457,"-1.11843662193466",0.0272919712768318,0.838327558537393
"050047",0.746555272763203,-0.445368487982847,0.105004256611428,0.303449019565552,0.374081460345646,-0.0837706083234775,0.360450685476562,0.547370747017777,-0.0100313936572085,1.05011063931876,-1.05996460408149,-1.2765178909142,-1.31377068962688,-0.468851364313488,0.146387534917927,15,0.0666666666666667,-0.068324361525516,"-0.114056053422802",0.0272919712768318,0.838327558537393
"050054",0.971611297770543,-0.82119677399901,-1.40398139904024,-0.695324482987729,-0.854810381487305,0.176407146509086,0.0435044092524207,-0.539410249274234,-1.28454025253265,-0.609453957075534,-0.128380806084399,-0.0828260331743703,-0.390364016154661,-0.468851364313488,-0.541468157458686,15,0.0666666666666667,-0.441939001336683,"-0.559722709619817",0.0272919712768318,0.838327558537393
"050055",0.521499247755862,-0.445368487982847,0.482250670524345,-0.495569782477073,-0.24036446057083,-0.343948363156041,0.0435044092524207,0.275675497944774,-0.0100313936572085,0.635219490220188,-1.05996460408149,-0.0828260331743703,-0.390364016154661,-0.468851364313488,-0.19754031127038,15,0.0666666666666667,-0.118445300076053,"-0.173842873073562",0.0272919712768318,0.838327558537393
"050056",0.296443222748521,-1.57285334603133,-1.78122781295315,-1.2945885845197,-2.08370222332026,-1.90501489215142,-1.85817324809242,-2.16958174371225,-2.74112180553315,-2.06157297892054,-1.05996460408149,-0.679671962044285,-1.31377068962688,-0.975282418133016,-1.2293238498353,15,0.0666666666666667,-1.49529379574711,"-1.81621819719294",0.0272919712768318,0.838327558537393
"050057",-1.05389292729552,-0.445368487982847,-0.649488571214405,-0.495569782477073,0.169266153373488,-0.0837706083234775,-1.54122697186828,-0.267715000201232,-0.738322170157459,-0.402008382526247,-2.92313220007568,-2.47020974865403,-0.390364016154661,-0.975282418133016,-0.19754031127038,15,0.0666666666666667,-0.830975029530721,"-1.02378478682599",0.0272919712768318,0.838327558537393
"050058",0.0713871977411808,-0.0695402019666846,-1.02673498512732,-0.495569782477073,-0.24036446057083,-0.0837706083234775,0.0435044092524207,0.00398024887177128,-0.738322170157459,0.0128827665723271,-2.92313220007568,-4.26074753526378,-2.23717736309911,-1.98814452577207,-1.57325169602361,15,0.0666666666666667,-1.03366672709463,"-1.26556581322757",0.0272919712768318,0.838327558537393
"050060",-0.15366882726616,-0.82119677399901,-0.649488571214405,-0.695324482987729,-0.24036446057083,0.176407146509086,-1.22428069564414,-0.267715000201232,-2.0128310290329,-0.402008382526247,-1.05996460408149,-3.66390160639386,-3.16058403657133,-1.48171347195254,-0.885396003646993,15,0.0666666666666667,-1.10280205330532,"-1.34803396724044",0.0272919712768318,0.838327558537393
"050063",-1.5040049773102,-2.32450991806366,-2.15847422686607,-1.69409798554101,-0.649995074515147,-1.90501489215142,-2.80901207676485,-1.35449599649324,-1.46661294665771,-1.64668182982197,-3.85471599807277,-4.26074753526378,-3.16058403657133,-2.4945755795916,-1.91717954221191,15,0.0666666666666667,-2.21338017439311,"-2.67278836637457",0.0272919712768318,0.838327558537393
"050067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.128380806084399,-1.2765178909142,0.533042657317561,-1.48171347195254,-1.2293238498353,5,0.2,-0.716578672293776,"-0.88732695948636",0.0272919712768318,0.838327558537393
"050069",-0.3787248522735,-0.445368487982847,-0.272242157301488,-0.895079183498385,-0.24036446057083,-0.0837706083234775,0.0435044092524207,0.00398024887177128,-0.556249476032396,0.427773915670901,-0.128380806084399,-0.679671962044285,-0.390364016154661,0.0375796895060393,-0.19754031127038,15,0.0666666666666667,-0.250327870549034,"-0.331159150142007",0.0272919712768318,0.838327558537393
"050070",-0.15366882726616,-0.0695402019666846,0.859497084437262,0.303449019565552,0.374081460345646,-0.343948363156041,0.360450685476562,0.00398024887177128,-2.0128310290329,0.0128827665723271,-0.128380806084399,1.11086582456546,0.533042657317561,0.544010743325567,0.146387534917927,15,0.0666666666666667,0.10268525319263,"0.0899329637299947",0.0272919712768318,0.838327558537393
"050071",0.0713871977411808,-0.82119677399901,0.859497084437262,-0.495569782477073,-0.24036446057083,0.43658490134165,0.360450685476562,0.275675497944774,-1.10246755840758,0.427773915670901,-0.128380806084399,0.514019895695545,0.533042657317561,0.544010743325567,0.490315381106233,15,0.0666666666666667,0.114985238567889,"0.104605015543153",0.0272919712768318,0.838327558537393
"050072",-0.15366882726616,-0.82119677399901,0.105004256611428,-0.495569782477073,-0.854810381487305,-0.343948363156041,-0.27344186697172,-0.267715000201232,-2.74112180553315,0.0128827665723271,-0.128380806084399,0.514019895695545,0.533042657317561,1.05044179714509,0.490315381106233,15,0.0666666666666667,-0.224943123515193,"-0.300878925216407",0.0272919712768318,0.838327558537393
"050073",-0.3787248522735,-0.445368487982847,0.482250670524345,-0.695324482987729,-0.035549153598671,0.43658490134165,0.0435044092524207,0.275675497944774,-0.374176781907334,0.220328341121614,-0.128380806084399,1.11086582456546,0.533042657317561,1.05044179714509,0.83424322729454,15,0.0666666666666667,0.195294184111532,"0.200401634329914",0.0272919712768318,0.838327558537393
"050075",-0.3787248522735,-1.19702506001517,-0.272242157301488,-1.09483388400904,-0.445179767542988,-0.343948363156041,-0.590388143195861,-0.267715000201232,-1.10246755840758,0.0128827665723271,-0.128380806084399,-0.0828260331743703,-0.390364016154661,0.0375796895060393,-0.19754031127038,15,0.0666666666666667,-0.429411566447224,"-0.544779344389982",0.0272919712768318,0.838327558537393
"050076",-0.828836902288182,-0.445368487982847,0.482250670524345,-0.0960603814557601,-0.445179767542988,-0.0837706083234775,0.0435044092524207,0.00398024887177128,-1.83075833490784,0.220328341121614,-1.05996460408149,0.514019895695545,-0.390364016154661,0.0375796895060393,-0.19754031127038,15,0.0666666666666667,-0.271745343935726,"-0.356707008098696",0.0272919712768318,0.838327558537393
"050077",-0.15366882726616,-0.445368487982847,0.105004256611428,-0.295815081966416,-0.035549153598671,0.43658490134165,0.0435044092524207,-0.539410249274234,-1.46661294665771,-0.402008382526247,0.803202991912693,-1.2765178909142,-0.390364016154661,-0.468851364313488,-0.541468157458686,15,0.0666666666666667,-0.308489199933009,"-0.400536959318943",0.0272919712768318,0.838327558537393
"050078",0.521499247755862,-0.445368487982847,0.105004256611428,-0.295815081966416,-0.24036446057083,-0.0837706083234775,0.360450685476562,0.00398024887177128,-1.10246755840758,0.0128827665723271,-1.05996460408149,-0.679671962044285,-2.23717736309911,-0.468851364313488,-1.2293238498353,15,0.0666666666666667,-0.455930542355792,"-0.576412535543611",0.0272919712768318,0.838327558537393
"050082",-0.828836902288182,-0.82119677399901,-0.649488571214405,-0.695324482987729,-0.445179767542988,-0.0837706083234775,-0.590388143195861,-0.539410249274234,-0.738322170157459,-0.609453957075534,-1.05996460408149,-0.679671962044285,-0.390364016154661,-0.468851364313488,-0.19754031127038,15,0.0666666666666667,-0.586517592261546,"-0.732183449401657",0.0272919712768318,0.838327558537393
"050084",-0.603780877280841,-0.445368487982847,-0.272242157301488,0.103694319054896,-0.445179767542988,-0.0837706083234775,-0.590388143195861,-0.267715000201232,-1.64868564078277,-0.19456280797696,-1.05996460408149,-0.0828260331743703,-0.390364016154661,-0.975282418133016,-0.541468157458686,15,0.0666666666666667,-0.499860293369053,"-0.628814189963638",0.0272919712768318,0.838327558537393
"050089",0.296443222748521,-1.19702506001517,-1.02673498512732,-0.695324482987729,0.169266153373488,-0.864303872821169,-0.907334419420002,-0.539410249274234,-0.920394864282522,-0.402008382526247,-1.05996460408149,-1.2765178909142,-1.31377068962688,0.0375796895060393,-0.541468157458686,15,0.0666666666666667,-0.682731239527174,"-0.846952010074396",0.0272919712768318,0.838327558537393
"050090",0.971611297770543,1.0579446560818,0.859497084437262,1.70173192314015,0.578896767317805,1.47729592067191,0.994343237924843,0.547370747017777,0.536186688717979,0.635219490220188,-0.128380806084399,0.514019895695545,0.533042657317561,0.544010743325567,0.83424322729454,15,0.0666666666666667,0.777135568723271,"0.89445180444106",0.0272919712768318,0.838327558537393
"050091",-0.15366882726616,-2.70033820407982,-3.66745988251774,-1.69409798554101,-1.67407160937594,-1.12448162765373,-1.22428069564414,-2.16958174371225,-2.92319449965821,-1.85412740437125,NA,NA,NA,NA,NA,10,0.1,-1.91853024798203,"-2.32107628986178",0.0272919712768318,0.838327558537393
"050093",-0.3787248522735,-1.57285334603133,-1.40398139904024,-0.895079183498385,-0.649995074515147,-1.12448162765373,-1.22428069564414,-0.267715000201232,-0.556249476032396,0.0128827665723271,-1.05996460408149,-0.0828260331743703,-0.390364016154661,-0.468851364313488,-0.19754031127038,15,0.0666666666666667,-0.684001614487478,"-0.848467378318428",0.0272919712768318,0.838327558537393
"050099",-0.603780877280841,-0.82119677399901,-1.40398139904024,-0.695324482987729,-0.649995074515147,-0.604126117988605,-1.22428069564414,-0.267715000201232,-0.738322170157459,-0.19456280797696,-1.05996460408149,-1.2765178909142,-0.390364016154661,0.0375796895060393,-0.19754031127038,15,0.0666666666666667,-0.672672835513737,"-0.834953831187154",0.0272919712768318,0.838327558537393
"050100",0.296443222748521,0.306288084049478,0.105004256611428,-0.0960603814557601,0.169266153373488,0.43658490134165,0.677396961700702,0.81906599609078,0.354113994592917,1.05011063931876,-0.128380806084399,0.514019895695545,0.533042657317561,1.05044179714509,0.83424322729454,15,0.0666666666666667,0.461438706649354,"0.517872436556859",0.0272919712768318,0.838327558537393
"050101",-0.603780877280841,0.306288084049478,-0.272242157301488,-0.0960603814557601,0.169266153373488,0.176407146509086,-0.27344186697172,-0.539410249274234,-1.83075833490784,-0.19456280797696,-0.128380806084399,-0.0828260331743703,-0.390364016154661,-0.975282418133016,-0.541468157458686,15,0.0666666666666667,-0.351774448149461,"-0.452169817830682",0.0272919712768318,0.838327558537393
"050102",0.746555272763203,-1.57285334603133,-1.40398139904024,-0.295815081966416,0.169266153373488,-1.12448162765373,-0.907334419420002,-1.08280074742024,-1.10246755840758,-1.23179068072339,-0.128380806084399,-0.679671962044285,-0.390364016154661,-0.975282418133016,-0.541468157458686,15,0.0666666666666667,-0.70139138629342,"-0.869210787775563",0.0272919712768318,0.838327558537393
"050103",-0.15366882726616,-0.82119677399901,-0.649488571214405,-0.895079183498385,-0.24036446057083,-0.343948363156041,-0.907334419420002,-1.08280074742024,-1.28454025253265,-1.02434510617411,-1.05996460408149,-2.47020974865403,-1.31377068962688,-0.975282418133016,-1.2293238498353,15,0.0666666666666667,-0.963421201038836,"-1.18177335604252",0.0272919712768318,0.838327558537393
"050104",0.296443222748521,-1.19702506001517,-1.40398139904024,-1.2945885845197,-1.05962568845946,-1.12448162765373,-2.49206580054071,-0.811105498347237,-0.0100313936572085,-1.23179068072339,-2.92313220007568,-4.26074753526378,-5.00739738351577,-1.48171347195254,-1.2293238498353,15,0.0666666666666667,-1.68203779672343,"-2.03897599523327",0.0272919712768318,0.838327558537393
"050107",0.296443222748521,-0.445368487982847,-0.272242157301488,-0.295815081966416,0.374081460345646,0.43658490134165,-0.590388143195861,-0.267715000201232,-0.920394864282522,-0.19456280797696,-1.05996460408149,-0.679671962044285,-0.390364016154661,-0.975282418133016,-0.541468157458686,15,0.0666666666666667,-0.368408541089577,"-0.472011814876725",0.0272919712768318,0.838327558537393
"050108",0.746555272763203,0.306288084049478,0.105004256611428,-0.0960603814557601,0.169266153373488,0.696762656174214,0.360450685476562,0.547370747017777,-0.920394864282522,0.635219490220188,0.803202991912693,-0.0828260331743703,0.533042657317561,1.05044179714509,1.17817107348285,15,0.0666666666666667,0.402166305775459,"0.447169284465203",0.0272919712768318,0.838327558537393
"050110",0.296443222748521,-1.9486816320475,-1.40398139904024,-0.895079183498385,-0.649995074515147,0.956940411006778,-0.907334419420002,-1.08280074742024,-1.64868564078277,-1.85412740437125,-1.05996460408149,-0.679671962044285,-0.390364016154661,-0.468851364313488,-1.57325169602361,15,0.0666666666666667,-0.887293700663851,"-1.09096457897237",0.0272919712768318,0.838327558537393
"050112",0.296443222748521,-0.445368487982847,0.105004256611428,-0.495569782477073,-0.24036446057083,-0.343948363156041,0.0435044092524207,0.275675497944774,-0.556249476032396,0.635219490220188,0.803202991912693,0.514019895695545,0.533042657317561,1.05044179714509,1.17817107348285,15,0.0666666666666667,0.223548314807459,"0.234104606883055",0.0272919712768318,0.838327558537393
"050113",1.19666732277788,-0.82119677399901,-0.649488571214405,-0.695324482987729,-0.445179767542988,0.696762656174214,0.677396961700702,-0.267715000201232,-0.738322170157459,-0.19456280797696,-1.05996460408149,-0.679671962044285,-2.23717736309911,-0.468851364313488,-0.19754031127038,15,0.0666666666666667,-0.392277882549049,"-0.500484386506263",0.0272919712768318,0.838327558537393
"050115",-0.828836902288182,-0.445368487982847,-0.649488571214405,-0.895079183498385,-0.649995074515147,-0.0837706083234775,-0.590388143195861,-0.267715000201232,-0.738322170157459,0.0128827665723271,-0.128380806084399,-0.679671962044285,-1.31377068962688,0.0375796895060393,0.146387534917927,15,0.0666666666666667,-0.471595840542418,"-0.595098904644917",0.0272919712768318,0.838327558537393
"050116",-0.15366882726616,-0.82119677399901,-1.02673498512732,-0.695324482987729,-0.24036446057083,-0.343948363156041,-0.590388143195861,-0.267715000201232,-1.46661294665771,-0.402008382526247,-1.05996460408149,-1.87336381978412,-0.390364016154661,0.0375796895060393,-0.541468157458686,15,0.0666666666666667,-0.655702884910737,"-0.814711205938609",0.0272919712768318,0.838327558537393
"050118",-0.3787248522735,-1.19702506001517,-1.78122781295315,-1.2945885845197,-1.46925630240378,-0.604126117988605,-1.22428069564414,-1.35449599649324,-2.19490372315796,-1.23179068072339,-0.128380806084399,-2.47020974865403,-1.31377068962688,-0.975282418133016,-1.2293238498353,15,0.0666666666666667,-1.25649248923375,"-1.53136378189734",0.0272919712768318,0.838327558537393
"050121",1.19666732277788,-0.445368487982847,-1.02673498512732,-0.895079183498385,-0.445179767542988,0.176407146509086,-0.907334419420002,-0.811105498347237,-0.374176781907334,-0.81689953162482,-0.128380806084399,-1.87336381978412,-1.31377068962688,-0.975282418133016,-0.885396003646993,15,0.0666666666666667,-0.634999861562625,"-0.790015580538637",0.0272919712768318,0.838327558537393
"050122",0.521499247755862,-0.82119677399901,-1.78122781295315,-2.09360738656232,-1.46925630240378,-2.16519264698399,-1.85817324809242,-1.08280074742024,-1.46661294665771,-0.609453957075534,0.803202991912693,0.514019895695545,0.533042657317561,0.0375796895060393,1.17817107348285,15,0.0666666666666667,-0.650667084431841,"-0.808704245499802",0.0272919712768318,0.838327558537393
"050124",0.746555272763203,-0.445368487982847,-0.272242157301488,-0.495569782477073,-0.035549153598671,-0.864303872821169,-0.27344186697172,0.00398024887177128,-2.37697641728302,0.0128827665723271,-1.05996460408149,-1.87336381978412,-0.390364016154661,-0.975282418133016,-0.885396003646993,15,0.0666666666666667,-0.612293620801931,"-0.762930414925916",0.0272919712768318,0.838327558537393
"050125",0.521499247755862,-0.82119677399901,-1.78122781295315,-0.495569782477073,-0.445179767542988,-0.0837706083234775,-0.27344186697172,-0.539410249274234,-0.556249476032396,-0.609453957075534,-1.05996460408149,-0.679671962044285,-2.23717736309911,-1.48171347195254,-1.2293238498353,15,0.0666666666666667,-0.784790153193763,"-0.96869310354942",0.0272919712768318,0.838327558537393
"050126",-0.15366882726616,-0.82119677399901,-1.40398139904024,-0.295815081966416,-1.05962568845946,-1.90501489215142,-0.590388143195861,-0.539410249274234,-1.28454025253265,-0.402008382526247,-1.05996460408149,-2.47020974865403,-1.31377068962688,-0.468851364313488,-0.885396003646993,15,0.0666666666666667,-0.976922806715639,"-1.19787876202531",0.0272919712768318,0.838327558537393
"050127",0.521499247755862,0.306288084049478,0.482250670524345,0.103694319054896,0.578896767317805,0.956940411006778,0.0435044092524207,0.00398024887177128,-1.28454025253265,0.427773915670901,-0.128380806084399,1.11086582456546,-1.31377068962688,0.0375796895060393,0.490315381106233,15,0.0666666666666667,0.155793148029204,"0.153282777649067",0.0272919712768318,0.838327558537393
"050128",-0.828836902288182,-1.57285334603133,-2.15847422686607,-0.895079183498385,-1.26444099543162,-1.64483713731886,-2.49206580054071,-1.89788649463925,-2.0128310290329,-1.64668182982197,-1.05996460408149,-0.679671962044285,-0.390364016154661,-2.4945755795916,-2.26110738840022,15,0.0666666666666667,-1.55331136638277,"-1.8854245235803",0.0272919712768318,0.838327558537393
"050129",-0.15366882726616,-0.445368487982847,-1.02673498512732,-0.495569782477073,-0.24036446057083,-1.12448162765373,-0.590388143195861,-0.267715000201232,-0.920394864282522,-0.402008382526247,-0.128380806084399,-1.2765178909142,-1.31377068962688,-0.468851364313488,-0.885396003646993,15,0.0666666666666667,-0.649307421057986,"-0.807082369468161",0.0272919712768318,0.838327558537393
"050131",0.296443222748521,0.306288084049478,1.61398991226309,0.503203720076209,-0.035549153598671,1.21711816583934,0.677396961700702,0.81906599609078,-0.738322170157459,1.25755621386805,-0.128380806084399,-0.0828260331743703,-0.390364016154661,0.0375796895060393,0.490315381106233,15,0.0666666666666667,0.389567677871926,"0.432140996566004",0.0272919712768318,0.838327558537393
"050132",0.296443222748521,-1.19702506001517,-1.02673498512732,-0.495569782477073,-0.445179767542988,-0.0837706083234775,-0.27344186697172,-0.811105498347237,-0.920394864282522,-0.81689953162482,-1.05996460408149,-1.2765178909142,-1.31377068962688,-1.48171347195254,-1.91717954221191,15,0.0666666666666667,-0.854854996050056,"-1.0522700325705",0.0272919712768318,0.838327558537393
"050133",-1.5040049773102,-0.82119677399901,-1.02673498512732,-0.895079183498385,-0.649995074515147,-0.864303872821169,-1.54122697186828,-1.89788649463925,-1.64868564078277,-2.47646412801912,-0.128380806084399,-0.679671962044285,0.533042657317561,-0.975282418133016,-1.2293238498353,15,0.0666666666666667,-1.05367963209067,"-1.28943823015129",0.0272919712768318,0.838327558537393
"050135",-0.828836902288182,-3.07616649009598,-3.66745988251774,-2.49311678758363,-2.49333283726457,-2.94572591148168,-3.12595835298899,-3.52805798907726,-2.37697641728302,-3.92858314986412,NA,NA,NA,NA,NA,10,0.1,-2.84642147204452,"-3.4279124121066",0.0272919712768318,0.838327558537393
"050136",0.971611297770543,-0.0695402019666846,0.105004256611428,-0.495569782477073,-0.649995074515147,0.176407146509086,-0.590388143195861,-0.267715000201232,-0.920394864282522,-0.19456280797696,-0.128380806084399,0.514019895695545,0.533042657317561,-0.468851364313488,-0.885396003646993,15,0.0666666666666667,-0.158047252983746,"-0.22108210850653",0.0272919712768318,0.838327558537393
"050137",0.521499247755862,-0.0695402019666846,0.859497084437262,-0.295815081966416,0.374081460345646,0.176407146509086,0.677396961700702,0.547370747017777,-0.738322170157459,0.427773915670901,-0.128380806084399,0.514019895695545,0.533042657317561,1.05044179714509,0.83424322729454,15,0.0666666666666667,0.352247725381001,"0.387623847975499",0.0272919712768318,0.838327558537393
"050138",-0.15366882726616,-0.0695402019666846,0.105004256611428,0.303449019565552,0.374081460345646,0.176407146509086,0.360450685476562,0.547370747017777,-0.374176781907334,0.635219490220188,-0.128380806084399,0.514019895695545,0.533042657317561,0.544010743325567,0.490315381106233,15,0.0666666666666667,0.257173657731105,"0.274214636168398",0.0272919712768318,0.838327558537393
"050139",-1.05389292729552,-0.82119677399901,0.105004256611428,-0.495569782477073,0.169266153373488,-0.343948363156041,0.0435044092524207,0.00398024887177128,-0.0100313936572085,0.0128827665723271,-0.128380806084399,0.514019895695545,-0.390364016154661,0.544010743325567,0.490315381106233,15,0.0666666666666667,-0.090693347201009,"-0.140738923916192",0.0272919712768318,0.838327558537393
"050140",0.0713871977411808,0.68211637006564,0.859497084437262,0.902713121097521,1.19334268823428,0.696762656174214,0.994343237924843,1.09076124516378,0.354113994592917,1.05011063931876,-0.128380806084399,0.514019895695545,0.533042657317561,1.05044179714509,0.490315381106233,15,0.0666666666666667,0.690305810662029,"0.790876826883682",0.0272919712768318,0.838327558537393
"050145",0.971611297770543,0.306288084049478,0.105004256611428,0.303449019565552,0.169266153373488,-0.343948363156041,0.360450685476562,1.09076124516378,-0.192104087782271,1.05011063931876,0.803202991912693,-0.0828260331743703,0.533042657317561,1.05044179714509,1.17817107348285,15,0.0666666666666667,0.486861427805007,"0.548197958957682",0.0272919712768318,0.838327558537393
"050149",-0.15366882726616,-1.19702506001517,-1.78122781295315,-1.09483388400904,-0.649995074515147,-1.3846593824863,-0.907334419420002,-0.539410249274234,-1.28454025253265,-0.609453957075534,-1.99154840207858,-2.47020974865403,-2.23717736309911,-0.468851364313488,-0.885396003646993,15,0.0666666666666667,-1.17702212008931,"-1.43656745994045",0.0272919712768318,0.838327558537393
"050150",0.296443222748521,0.306288084049478,-0.272242157301488,0.702958420586865,0.988527381262122,0.43658490134165,-0.27344186697172,-0.267715000201232,-1.28454025253265,-0.19456280797696,-0.128380806084399,-1.2765178909142,-1.31377068962688,-0.468851364313488,-0.541468157458686,15,0.0666666666666667,-0.219379265559538,"-0.294242070804317",0.0272919712768318,0.838327558537393
"050152",0.0713871977411808,-1.57285334603133,-0.272242157301488,-0.695324482987729,-0.649995074515147,-0.864303872821169,-0.907334419420002,-0.539410249274234,-0.920394864282522,-1.02434510617411,-1.05996460408149,0.514019895695545,0.533042657317561,-0.975282418133016,-0.19754031127038,15,0.0666666666666667,-0.570702743702556,"-0.713318688965316",0.0272919712768318,0.838327558537393
"050158",-0.3787248522735,-2.70033820407982,-2.53572064077899,-1.09483388400904,-2.49333283726457,-2.16519264698399,-1.54122697186828,-2.16958174371225,-1.10246755840758,-2.6839097025684,NA,NA,NA,NA,NA,10,0.1,-1.88653290419464,"-2.28290822123333",0.0272919712768318,0.838327558537393
"050159",-0.15366882726616,-1.19702506001517,-0.272242157301488,-0.895079183498385,-0.035549153598671,-0.604126117988605,-0.27344186697172,-0.539410249274234,-1.10246755840758,-0.402008382526247,-1.05996460408149,-1.2765178909142,-1.31377068962688,-0.468851364313488,-0.885396003646993,15,0.0666666666666667,-0.698634607295422,"-0.865922360752112",0.0272919712768318,0.838327558537393
"050167",-1.5040049773102,-1.57285334603133,-1.02673498512732,-1.49434328503035,-1.05962568845946,-0.343948363156041,-2.49206580054071,-1.08280074742024,-2.19490372315796,-1.02434510617411,-3.85471599807277,-4.26074753526378,-5.93080405698799,-1.98814452577207,-0.541468157458686,15,0.0666666666666667,-2.02476708639754,"-2.44780102571665",0.0272919712768318,0.838327558537393
"050168",0.521499247755862,-0.0695402019666846,0.105004256611428,-0.0960603814557601,-0.445179767542988,-0.343948363156041,0.360450685476562,0.81906599609078,-0.192104087782271,1.05011063931876,-0.128380806084399,-0.0828260331743703,0.533042657317561,1.05044179714509,0.83424322729454,15,0.0666666666666667,0.261054591056538,"0.278844011984463",0.0272919712768318,0.838327558537393
