"Facility ID","Measure ID","Value","Footnote","Start Date","End Date"
140150,MSPB-1,1.038160,,01/01/2019,12/31/2019
140155,MSPB-1,0.966715,,01/01/2019,12/31/2019
140158,MSPB-1,1.005698,,01/01/2019,12/31/2019
140160,MSPB-1,1.019288,,01/01/2019,12/31/2019
140161,MSPB-1,0.943262,,01/01/2019,12/31/2019
140162,MSPB-1,0.923946,,01/01/2019,12/31/2019
140164,MSPB-1,1.064846,,01/01/2019,12/31/2019
140166,MSPB-1,0.976157,,01/01/2019,12/31/2019
140167,MSPB-1,0.971899,,01/01/2019,12/31/2019
140172,MSPB-1,1.025396,,01/01/2019,12/31/2019
140174,MSPB-1,0.988836,,01/01/2019,12/31/2019
140177,MSPB-1,1.078510,,01/01/2019,12/31/2019
140179,MSPB-1,1.018972,,01/01/2019,12/31/2019
140180,MSPB-1,1.028771,,01/01/2019,12/31/2019
140181,MSPB-1,1.055243,,01/01/2019,12/31/2019
140182,MSPB-1,1.013319,,01/01/2019,12/31/2019
140184,MSPB-1,0.963603,,01/01/2019,12/31/2019
140185,MSPB-1,0.969328,,01/01/2019,12/31/2019
140186,MSPB-1,1.036456,,01/01/2019,12/31/2019
140187,MSPB-1,0.980251,,01/01/2019,12/31/2019
140189,MSPB-1,0.954913,,01/01/2019,12/31/2019
140191,MSPB-1,1.039320,,01/01/2019,12/31/2019
140197,MSPB-1,1.031965,,01/01/2019,12/31/2019
140200,MSPB-1,0.997870,,01/01/2019,12/31/2019
140202,MSPB-1,0.977806,,01/01/2019,12/31/2019
140206,MSPB-1,1.060111,,01/01/2019,12/31/2019
140208,MSPB-1,1.020905,,01/01/2019,12/31/2019
140209,MSPB-1,0.948567,,01/01/2019,12/31/2019
140210,MSPB-1,0.915402,,01/01/2019,12/31/2019
140211,MSPB-1,1.044873,,01/01/2019,12/31/2019
140213,MSPB-1,0.999016,,01/01/2019,12/31/2019
140217,MSPB-1,1.076969,,01/01/2019,12/31/2019
140223,MSPB-1,1.024504,,01/01/2019,12/31/2019
140224,MSPB-1,0.980515,,01/01/2019,12/31/2019
140228,MSPB-1,0.966869,,01/01/2019,12/31/2019
140231,MSPB-1,0.992118,,01/01/2019,12/31/2019
140233,MSPB-1,1.062280,,01/01/2019,12/31/2019
140234,MSPB-1,0.989901,,01/01/2019,12/31/2019
140239,MSPB-1,1.014026,,01/01/2019,12/31/2019
140240,MSPB-1,0.983834,,01/01/2019,12/31/2019
140242,MSPB-1,1.019569,,01/01/2019,12/31/2019
140250,MSPB-1,0.995770,,01/01/2019,12/31/2019
140251,MSPB-1,1.103819,,01/01/2019,12/31/2019
140252,MSPB-1,1.053727,,01/01/2019,12/31/2019
140258,MSPB-1,1.086704,,01/01/2019,12/31/2019
140275,MSPB-1,0.900447,,01/01/2019,12/31/2019
140276,MSPB-1,0.975652,,01/01/2019,12/31/2019
140280,MSPB-1,0.934457,,01/01/2019,12/31/2019
140281,MSPB-1,0.987583,,01/01/2019,12/31/2019
140286,MSPB-1,0.970692,,01/01/2019,12/31/2019
140288,MSPB-1,1.024240,,01/01/2019,12/31/2019
140289,MSPB-1,0.973538,,01/01/2019,12/31/2019
140290,MSPB-1,1.107431,,01/01/2019,12/31/2019
140291,MSPB-1,0.944804,,01/01/2019,12/31/2019
140292,MSPB-1,1.107276,,01/01/2019,12/31/2019
140294,MSPB-1,0.978448,,01/01/2019,12/31/2019
140300,MSPB-1,0.730985,,01/01/2019,12/31/2019
140304,MSPB-1,1.063391,,01/01/2019,12/31/2019
140307,MSPB-1,0.952899,,01/01/2019,12/31/2019
150001,MSPB-1,0.923779,,01/01/2019,12/31/2019
150002,MSPB-1,1.101409,,01/01/2019,12/31/2019
150004,MSPB-1,1.081960,,01/01/2019,12/31/2019
150005,MSPB-1,0.935142,,01/01/2019,12/31/2019
150006,MSPB-1,1.035592,,01/01/2019,12/31/2019
150007,MSPB-1,1.035077,,01/01/2019,12/31/2019
150008,MSPB-1,1.120888,,01/01/2019,12/31/2019
150009,MSPB-1,1.032396,,01/01/2019,12/31/2019
150010,MSPB-1,1.056231,,01/01/2019,12/31/2019
150011,MSPB-1,1.003704,,01/01/2019,12/31/2019
150012,MSPB-1,0.987075,,01/01/2019,12/31/2019
150015,MSPB-1,1.032514,,01/01/2019,12/31/2019
150017,MSPB-1,1.026002,,01/01/2019,12/31/2019
150018,MSPB-1,0.964559,,01/01/2019,12/31/2019
150021,MSPB-1,1.014797,,01/01/2019,12/31/2019
150022,MSPB-1,0.956283,,01/01/2019,12/31/2019
150023,MSPB-1,1.016197,,01/01/2019,12/31/2019
150024,MSPB-1,1.009779,,01/01/2019,12/31/2019
150026,MSPB-1,0.999880,,01/01/2019,12/31/2019
150030,MSPB-1,1.061350,,01/01/2019,12/31/2019
150034,MSPB-1,1.007913,,01/01/2019,12/31/2019
150035,MSPB-1,1.078624,,01/01/2019,12/31/2019
150037,MSPB-1,1.013539,,01/01/2019,12/31/2019
150042,MSPB-1,1.059271,,01/01/2019,12/31/2019
150044,MSPB-1,1.037259,,01/01/2019,12/31/2019
150045,MSPB-1,1.001435,,01/01/2019,12/31/2019
150046,MSPB-1,1.036220,,01/01/2019,12/31/2019
150047,MSPB-1,0.975302,,01/01/2019,12/31/2019
150048,MSPB-1,1.000773,,01/01/2019,12/31/2019
150051,MSPB-1,0.996808,,01/01/2019,12/31/2019
150056,MSPB-1,1.034744,,01/01/2019,12/31/2019
150057,MSPB-1,0.974092,,01/01/2019,12/31/2019
150058,MSPB-1,0.990943,,01/01/2019,12/31/2019
150059,MSPB-1,1.048297,,01/01/2019,12/31/2019
150061,MSPB-1,1.153987,,01/01/2019,12/31/2019
150065,MSPB-1,1.057190,,01/01/2019,12/31/2019
150069,MSPB-1,1.019792,,01/01/2019,12/31/2019
150072,MSPB-1,0.973147,,01/01/2019,12/31/2019
150074,MSPB-1,1.006193,,01/01/2019,12/31/2019
150075,MSPB-1,0.919718,,01/01/2019,12/31/2019
150076,MSPB-1,0.963717,,01/01/2019,12/31/2019
150082,MSPB-1,1.032138,,01/01/2019,12/31/2019
150084,MSPB-1,1.035011,,01/01/2019,12/31/2019
150086,MSPB-1,1.027881,,01/01/2019,12/31/2019
150088,MSPB-1,0.956115,,01/01/2019,12/31/2019
150089,MSPB-1,0.992179,,01/01/2019,12/31/2019
150090,MSPB-1,1.046003,,01/01/2019,12/31/2019
150091,MSPB-1,0.928748,,01/01/2019,12/31/2019
150097,MSPB-1,0.944866,,01/01/2019,12/31/2019
150100,MSPB-1,1.019858,,01/01/2019,12/31/2019
150101,MSPB-1,0.900328,,01/01/2019,12/31/2019
150102,MSPB-1,0.946312,,01/01/2019,12/31/2019
150104,MSPB-1,0.990523,,01/01/2019,12/31/2019
150109,MSPB-1,0.981917,,01/01/2019,12/31/2019
150112,MSPB-1,0.935310,,01/01/2019,12/31/2019
150113,MSPB-1,0.949385,,01/01/2019,12/31/2019
150115,MSPB-1,0.945337,,01/01/2019,12/31/2019
150125,MSPB-1,1.090811,,01/01/2019,12/31/2019
150126,MSPB-1,1.054167,,01/01/2019,12/31/2019
150128,MSPB-1,1.011926,,01/01/2019,12/31/2019
150133,MSPB-1,0.945077,,01/01/2019,12/31/2019
150146,MSPB-1,0.958861,,01/01/2019,12/31/2019
150149,MSPB-1,0.999760,,01/01/2019,12/31/2019
150150,MSPB-1,0.977121,,01/01/2019,12/31/2019
150153,MSPB-1,0.936321,,01/01/2019,12/31/2019
150157,MSPB-1,0.973452,,01/01/2019,12/31/2019
150158,MSPB-1,0.969732,,01/01/2019,12/31/2019
150160,MSPB-1,0.872501,,01/01/2019,12/31/2019
150161,MSPB-1,0.966547,,01/01/2019,12/31/2019
150162,MSPB-1,1.002541,,01/01/2019,12/31/2019
150165,MSPB-1,1.056491,,01/01/2019,12/31/2019
150166,MSPB-1,1.140172,,01/01/2019,12/31/2019
150167,MSPB-1,0.927583,,01/01/2019,12/31/2019
150168,MSPB-1,0.898741,,01/01/2019,12/31/2019
150169,MSPB-1,1.090848,,01/01/2019,12/31/2019
150172,MSPB-1,0.943319,,01/01/2019,12/31/2019
150173,MSPB-1,1.041358,,01/01/2019,12/31/2019
150177,MSPB-1,0.938088,,01/01/2019,12/31/2019
150179,MSPB-1,1.100041,,01/01/2019,12/31/2019
150181,MSPB-1,0.862922,,01/01/2019,12/31/2019
150183,MSPB-1,0.924266,,01/01/2019,12/31/2019
160001,MSPB-1,0.808240,,01/01/2019,12/31/2019
160005,MSPB-1,0.877564,,01/01/2019,12/31/2019
160008,MSPB-1,1.027520,,01/01/2019,12/31/2019
160013,MSPB-1,0.798279,,01/01/2019,12/31/2019
160016,MSPB-1,0.918045,,01/01/2019,12/31/2019
160028,MSPB-1,0.943941,,01/01/2019,12/31/2019
160029,MSPB-1,0.869507,,01/01/2019,12/31/2019
160030,MSPB-1,0.948724,,01/01/2019,12/31/2019
160032,MSPB-1,0.940320,,01/01/2019,12/31/2019
160033,MSPB-1,0.959770,,01/01/2019,12/31/2019
160040,MSPB-1,0.924488,,01/01/2019,12/31/2019
160045,MSPB-1,0.933039,,01/01/2019,12/31/2019
160047,MSPB-1,0.952312,,01/01/2019,12/31/2019
160057,MSPB-1,0.920860,,01/01/2019,12/31/2019
160058,MSPB-1,1.011189,,01/01/2019,12/31/2019
160064,MSPB-1,0.948015,,01/01/2019,12/31/2019
160067,MSPB-1,0.937690,,01/01/2019,12/31/2019
160069,MSPB-1,0.898805,,01/01/2019,12/31/2019
160079,MSPB-1,0.900336,,01/01/2019,12/31/2019
160080,MSPB-1,0.935853,,01/01/2019,12/31/2019
160082,MSPB-1,0.936961,,01/01/2019,12/31/2019
160083,MSPB-1,0.982036,,01/01/2019,12/31/2019
160089,MSPB-1,1.057369,,01/01/2019,12/31/2019
160101,MSPB-1,0.927667,,01/01/2019,12/31/2019
160104,MSPB-1,0.945378,,01/01/2019,12/31/2019
160110,MSPB-1,0.930885,,01/01/2019,12/31/2019
160112,MSPB-1,0.886305,,01/01/2019,12/31/2019
160117,MSPB-1,0.985526,,01/01/2019,12/31/2019
160122,MSPB-1,0.952237,,01/01/2019,12/31/2019
160124,MSPB-1,0.938880,,01/01/2019,12/31/2019
160146,MSPB-1,0.975092,,01/01/2019,12/31/2019
160147,MSPB-1,0.895595,,01/01/2019,12/31/2019
160153,MSPB-1,1.023543,,01/01/2019,12/31/2019
170006,MSPB-1,1.003183,,01/01/2019,12/31/2019
170009,MSPB-1,0.899243,,01/01/2019,12/31/2019
170012,MSPB-1,1.058556,,01/01/2019,12/31/2019
170013,MSPB-1,1.052404,,01/01/2019,12/31/2019
170014,MSPB-1,0.905349,,01/01/2019,12/31/2019
170016,MSPB-1,0.968029,,01/01/2019,12/31/2019
170017,MSPB-1,0.967290,,01/01/2019,12/31/2019
170020,MSPB-1,0.987335,,01/01/2019,12/31/2019
170023,MSPB-1,1.007690,,01/01/2019,12/31/2019
170027,MSPB-1,1.055806,,01/01/2019,12/31/2019
170039,MSPB-1,0.901210,,01/01/2019,12/31/2019
170040,MSPB-1,0.999484,,01/01/2019,12/31/2019
170049,MSPB-1,1.012086,,01/01/2019,12/31/2019
170068,MSPB-1,0.899010,,01/01/2019,12/31/2019
170074,MSPB-1,1.084084,,01/01/2019,12/31/2019
170075,MSPB-1,0.952388,,01/01/2019,12/31/2019
170086,MSPB-1,0.994548,,01/01/2019,12/31/2019
170103,MSPB-1,1.007625,,01/01/2019,12/31/2019
170104,MSPB-1,0.995432,,01/01/2019,12/31/2019
170105,MSPB-1,0.907560,,01/01/2019,12/31/2019
170109,MSPB-1,0.939878,,01/01/2019,12/31/2019
170110,MSPB-1,0.871149,,01/01/2019,12/31/2019
170120,MSPB-1,0.957532,,01/01/2019,12/31/2019
170122,MSPB-1,0.973546,,01/01/2019,12/31/2019
170123,MSPB-1,0.992897,,01/01/2019,12/31/2019
170133,MSPB-1,0.919503,,01/01/2019,12/31/2019
170137,MSPB-1,0.937605,,01/01/2019,12/31/2019
170142,MSPB-1,0.956557,,01/01/2019,12/31/2019
170145,MSPB-1,0.904515,,01/01/2019,12/31/2019
170146,MSPB-1,0.935844,,01/01/2019,12/31/2019
170150,MSPB-1,0.973076,,01/01/2019,12/31/2019
170166,MSPB-1,0.946715,,01/01/2019,12/31/2019
170175,MSPB-1,0.960177,,01/01/2019,12/31/2019
170176,MSPB-1,1.000089,,01/01/2019,12/31/2019
170182,MSPB-1,1.001780,,01/01/2019,12/31/2019
170183,MSPB-1,0.852969,,01/01/2019,12/31/2019
170185,MSPB-1,0.961152,,01/01/2019,12/31/2019
170186,MSPB-1,0.954456,,01/01/2019,12/31/2019
170187,MSPB-1,1.023741,,01/01/2019,12/31/2019
170188,MSPB-1,0.869608,,01/01/2019,12/31/2019
170190,MSPB-1,0.865309,,01/01/2019,12/31/2019
170191,MSPB-1,0.935832,,01/01/2019,12/31/2019
170194,MSPB-1,0.941201,,01/01/2019,12/31/2019
170196,MSPB-1,0.967969,,01/01/2019,12/31/2019
170197,MSPB-1,0.970237,,01/01/2019,12/31/2019
170198,MSPB-1,0.904352,,01/01/2019,12/31/2019
170199,MSPB-1,0.919507,,01/01/2019,12/31/2019
170200,MSPB-1,0.922648,,01/01/2019,12/31/2019
170203,MSPB-1,0.930688,,01/01/2019,12/31/2019
170204,MSPB-1,0.972088,,01/01/2019,12/31/2019
180001,MSPB-1,1.019695,,01/01/2019,12/31/2019
180002,MSPB-1,0.946504,,01/01/2019,12/31/2019
180004,MSPB-1,0.969267,,01/01/2019,12/31/2019
180005,MSPB-1,1.001066,,01/01/2019,12/31/2019
180009,MSPB-1,0.969015,,01/01/2019,12/31/2019
180010,MSPB-1,1.043243,,01/01/2019,12/31/2019
180011,MSPB-1,0.922765,,01/01/2019,12/31/2019
180012,MSPB-1,0.992441,,01/01/2019,12/31/2019
180013,MSPB-1,1.046850,,01/01/2019,12/31/2019
180016,MSPB-1,0.946743,,01/01/2019,12/31/2019
180017,MSPB-1,1.010258,,01/01/2019,12/31/2019
180018,MSPB-1,0.934145,,01/01/2019,12/31/2019
180019,MSPB-1,0.942742,,01/01/2019,12/31/2019
180020,MSPB-1,0.937197,,01/01/2019,12/31/2019
180024,MSPB-1,0.959264,,01/01/2019,12/31/2019
180025,MSPB-1,0.943114,,01/01/2019,12/31/2019
180027,MSPB-1,1.049106,,01/01/2019,12/31/2019
180029,MSPB-1,0.998728,,01/01/2019,12/31/2019
180035,MSPB-1,1.012660,,01/01/2019,12/31/2019
180036,MSPB-1,0.989909,,01/01/2019,12/31/2019
180038,MSPB-1,0.988234,,01/01/2019,12/31/2019
180040,MSPB-1,0.992428,,01/01/2019,12/31/2019
180043,MSPB-1,0.937111,,01/01/2019,12/31/2019
180044,MSPB-1,0.999812,,01/01/2019,12/31/2019
180045,MSPB-1,1.031493,,01/01/2019,12/31/2019
180046,MSPB-1,0.968698,,01/01/2019,12/31/2019
180048,MSPB-1,1.020782,,01/01/2019,12/31/2019
180049,MSPB-1,1.016477,,01/01/2019,12/31/2019
180050,MSPB-1,0.922300,,01/01/2019,12/31/2019
180051,MSPB-1,1.029710,,01/01/2019,12/31/2019
180056,MSPB-1,1.064304,,01/01/2019,12/31/2019
180064,MSPB-1,0.908550,,01/01/2019,12/31/2019
180066,MSPB-1,0.923549,,01/01/2019,12/31/2019
180067,MSPB-1,1.058391,,01/01/2019,12/31/2019
180069,MSPB-1,0.847891,,01/01/2019,12/31/2019
180070,MSPB-1,1.025008,,01/01/2019,12/31/2019
180078,MSPB-1,0.966312,,01/01/2019,12/31/2019
180079,MSPB-1,1.033018,,01/01/2019,12/31/2019
180080,MSPB-1,0.996504,,01/01/2019,12/31/2019
180087,MSPB-1,1.008374,,01/01/2019,12/31/2019
180088,MSPB-1,1.004063,,01/01/2019,12/31/2019
180092,MSPB-1,0.944223,,01/01/2019,12/31/2019
180093,MSPB-1,1.010486,,01/01/2019,12/31/2019
180095,MSPB-1,0.997700,,01/01/2019,12/31/2019
180101,MSPB-1,1.115725,,01/01/2019,12/31/2019
180102,MSPB-1,1.010715,,01/01/2019,12/31/2019
180103,MSPB-1,1.045873,,01/01/2019,12/31/2019
180104,MSPB-1,0.989584,,01/01/2019,12/31/2019
180105,MSPB-1,0.999851,,01/01/2019,12/31/2019
180106,MSPB-1,0.998566,,01/01/2019,12/31/2019
180115,MSPB-1,1.048179,,01/01/2019,12/31/2019
180116,MSPB-1,1.107132,,01/01/2019,12/31/2019
180124,MSPB-1,0.995282,,01/01/2019,12/31/2019
180127,MSPB-1,1.033002,,01/01/2019,12/31/2019
180128,MSPB-1,0.916822,,01/01/2019,12/31/2019
180130,MSPB-1,0.983742,,01/01/2019,12/31/2019
180132,MSPB-1,0.973429,,01/01/2019,12/31/2019
180138,MSPB-1,0.926069,,01/01/2019,12/31/2019
180139,MSPB-1,0.913675,,01/01/2019,12/31/2019
180141,MSPB-1,1.094287,,01/01/2019,12/31/2019
180143,MSPB-1,1.005803,,01/01/2019,12/31/2019
180149,MSPB-1,1.186393,,01/01/2019,12/31/2019
180154,MSPB-1,N/A,1,01/01/2019,12/31/2019
190002,MSPB-1,1.019411,,01/01/2019,12/31/2019
190004,MSPB-1,0.978284,,01/01/2019,12/31/2019
190005,MSPB-1,1.030584,,01/01/2019,12/31/2019
190006,MSPB-1,0.970413,,01/01/2019,12/31/2019
190007,MSPB-1,1.145763,,01/01/2019,12/31/2019
190008,MSPB-1,1.002979,,01/01/2019,12/31/2019
190011,MSPB-1,1.038147,,01/01/2019,12/31/2019
190013,MSPB-1,0.995940,,01/01/2019,12/31/2019
190014,MSPB-1,1.041915,,01/01/2019,12/31/2019
190015,MSPB-1,1.121488,,01/01/2019,12/31/2019
190017,MSPB-1,1.103047,,01/01/2019,12/31/2019
190019,MSPB-1,1.057292,,01/01/2019,12/31/2019
190020,MSPB-1,1.195076,,01/01/2019,12/31/2019
190025,MSPB-1,1.100107,,01/01/2019,12/31/2019
190026,MSPB-1,1.062653,,01/01/2019,12/31/2019
190027,MSPB-1,0.998107,,01/01/2019,12/31/2019
190034,MSPB-1,1.128476,,01/01/2019,12/31/2019
190036,MSPB-1,0.975815,,01/01/2019,12/31/2019
190039,MSPB-1,1.017428,,01/01/2019,12/31/2019
190040,MSPB-1,0.953902,,01/01/2019,12/31/2019
190041,MSPB-1,1.022431,,01/01/2019,12/31/2019
190044,MSPB-1,1.099372,,01/01/2019,12/31/2019
190045,MSPB-1,1.008505,,01/01/2019,12/31/2019
190046,MSPB-1,1.034006,,01/01/2019,12/31/2019
190050,MSPB-1,1.108679,,01/01/2019,12/31/2019
190053,MSPB-1,1.037646,,01/01/2019,12/31/2019
190054,MSPB-1,1.054391,,01/01/2019,12/31/2019
190060,MSPB-1,1.040961,,01/01/2019,12/31/2019
190064,MSPB-1,1.018334,,01/01/2019,12/31/2019
190065,MSPB-1,0.993375,,01/01/2019,12/31/2019
190079,MSPB-1,0.999514,,01/01/2019,12/31/2019
190081,MSPB-1,1.038848,,01/01/2019,12/31/2019
190086,MSPB-1,1.164044,,01/01/2019,12/31/2019
190088,MSPB-1,0.973340,,01/01/2019,12/31/2019
190090,MSPB-1,1.112902,,01/01/2019,12/31/2019
190098,MSPB-1,1.054620,,01/01/2019,12/31/2019
190099,MSPB-1,1.115590,,01/01/2019,12/31/2019
190102,MSPB-1,1.056740,,01/01/2019,12/31/2019
190106,MSPB-1,1.077597,,01/01/2019,12/31/2019
190111,MSPB-1,1.107291,,01/01/2019,12/31/2019
190114,MSPB-1,1.243478,,01/01/2019,12/31/2019
190116,MSPB-1,1.028202,,01/01/2019,12/31/2019
190118,MSPB-1,1.107927,,01/01/2019,12/31/2019
190125,MSPB-1,1.070550,,01/01/2019,12/31/2019
190128,MSPB-1,0.877240,,01/01/2019,12/31/2019
190133,MSPB-1,0.916878,,01/01/2019,12/31/2019
190140,MSPB-1,1.072721,,01/01/2019,12/31/2019
190144,MSPB-1,1.074357,,01/01/2019,12/31/2019
190145,MSPB-1,1.080622,,01/01/2019,12/31/2019
190146,MSPB-1,0.977676,,01/01/2019,12/31/2019
190151,MSPB-1,1.099829,,01/01/2019,12/31/2019
190160,MSPB-1,1.055768,,01/01/2019,12/31/2019
190164,MSPB-1,1.080741,,01/01/2019,12/31/2019
190167,MSPB-1,1.118749,,01/01/2019,12/31/2019
190176,MSPB-1,1.010571,,01/01/2019,12/31/2019
190183,MSPB-1,0.895890,,01/01/2019,12/31/2019
190184,MSPB-1,1.060456,,01/01/2019,12/31/2019
190190,MSPB-1,0.938019,,01/01/2019,12/31/2019
190201,MSPB-1,0.919041,,01/01/2019,12/31/2019
190202,MSPB-1,1.001132,,01/01/2019,12/31/2019
190204,MSPB-1,0.936393,,01/01/2019,12/31/2019
190208,MSPB-1,0.932340,,01/01/2019,12/31/2019
190218,MSPB-1,1.155554,,01/01/2019,12/31/2019
190241,MSPB-1,1.264463,,01/01/2019,12/31/2019
190245,MSPB-1,0.878853,,01/01/2019,12/31/2019
190251,MSPB-1,0.925082,,01/01/2019,12/31/2019
190255,MSPB-1,1.007258,,01/01/2019,12/31/2019
190256,MSPB-1,1.059802,,01/01/2019,12/31/2019
190259,MSPB-1,1.001028,,01/01/2019,12/31/2019
190266,MSPB-1,0.972876,,01/01/2019,12/31/2019
190267,MSPB-1,1.000063,,01/01/2019,12/31/2019
190270,MSPB-1,0.948501,,01/01/2019,12/31/2019
190274,MSPB-1,1.015593,,01/01/2019,12/31/2019
190278,MSPB-1,1.034896,,01/01/2019,12/31/2019
190298,MSPB-1,0.894922,,01/01/2019,12/31/2019
190300,MSPB-1,1.034109,,01/01/2019,12/31/2019
190302,MSPB-1,N/A,1,01/01/2019,12/31/2019
190303,MSPB-1,1.118354,,01/01/2019,12/31/2019
190308,MSPB-1,1.073914,,01/01/2019,12/31/2019
190312,MSPB-1,1.128436,,01/01/2019,12/31/2019
190313,MSPB-1,1.052498,,01/01/2019,12/31/2019
200001,MSPB-1,0.933686,,01/01/2019,12/31/2019
200008,MSPB-1,0.995263,,01/01/2019,12/31/2019
200009,MSPB-1,1.011337,,01/01/2019,12/31/2019
200018,MSPB-1,0.931718,,01/01/2019,12/31/2019
200019,MSPB-1,0.960619,,01/01/2019,12/31/2019
200020,MSPB-1,0.960002,,01/01/2019,12/31/2019
200021,MSPB-1,0.917882,,01/01/2019,12/31/2019
200024,MSPB-1,0.970044,,01/01/2019,12/31/2019
200031,MSPB-1,0.882577,,01/01/2019,12/31/2019
200033,MSPB-1,1.004312,,01/01/2019,12/31/2019
200034,MSPB-1,0.984776,,01/01/2019,12/31/2019
200037,MSPB-1,0.959828,,01/01/2019,12/31/2019
200039,MSPB-1,0.973487,,01/01/2019,12/31/2019
200041,MSPB-1,0.997310,,01/01/2019,12/31/2019
200050,MSPB-1,0.942335,,01/01/2019,12/31/2019
200052,MSPB-1,0.907356,,01/01/2019,12/31/2019
200063,MSPB-1,0.919557,,01/01/2019,12/31/2019
220001,MSPB-1,1.000448,,01/01/2019,12/31/2019
220002,MSPB-1,0.958576,,01/01/2019,12/31/2019
220008,MSPB-1,1.007149,,01/01/2019,12/31/2019
220010,MSPB-1,1.002004,,01/01/2019,12/31/2019
220011,MSPB-1,0.980406,,01/01/2019,12/31/2019
220012,MSPB-1,0.988671,,01/01/2019,12/31/2019
220015,MSPB-1,0.981686,,01/01/2019,12/31/2019
220016,MSPB-1,0.931243,,01/01/2019,12/31/2019
220017,MSPB-1,1.023790,,01/01/2019,12/31/2019
220019,MSPB-1,0.953266,,01/01/2019,12/31/2019
220020,MSPB-1,0.991666,,01/01/2019,12/31/2019
220024,MSPB-1,0.945997,,01/01/2019,12/31/2019
220029,MSPB-1,1.046649,,01/01/2019,12/31/2019
220030,MSPB-1,0.958910,,01/01/2019,12/31/2019
220031,MSPB-1,1.039742,,01/01/2019,12/31/2019
220033,MSPB-1,1.000712,,01/01/2019,12/31/2019
220035,MSPB-1,0.939829,,01/01/2019,12/31/2019
220036,MSPB-1,1.069780,,01/01/2019,12/31/2019
220046,MSPB-1,0.986535,,01/01/2019,12/31/2019
220049,MSPB-1,1.005588,,01/01/2019,12/31/2019
220052,MSPB-1,0.968039,,01/01/2019,12/31/2019
220060,MSPB-1,0.975090,,01/01/2019,12/31/2019
220062,MSPB-1,0.903932,,01/01/2019,12/31/2019
220063,MSPB-1,0.982550,,01/01/2019,12/31/2019
220065,MSPB-1,0.943222,,01/01/2019,12/31/2019
220066,MSPB-1,0.970270,,01/01/2019,12/31/2019
220070,MSPB-1,1.003661,,01/01/2019,12/31/2019
220071,MSPB-1,1.009895,,01/01/2019,12/31/2019
220073,MSPB-1,1.024947,,01/01/2019,12/31/2019
220074,MSPB-1,1.009412,,01/01/2019,12/31/2019
220075,MSPB-1,0.919414,,01/01/2019,12/31/2019
220077,MSPB-1,1.002033,,01/01/2019,12/31/2019
220080,MSPB-1,1.038092,,01/01/2019,12/31/2019
220083,MSPB-1,0.931263,,01/01/2019,12/31/2019
220084,MSPB-1,1.000592,,01/01/2019,12/31/2019
220086,MSPB-1,1.009470,,01/01/2019,12/31/2019
220088,MSPB-1,1.003178,,01/01/2019,12/31/2019
220090,MSPB-1,1.002396,,01/01/2019,12/31/2019
220095,MSPB-1,1.043316,,01/01/2019,12/31/2019
220098,MSPB-1,0.947469,,01/01/2019,12/31/2019
220100,MSPB-1,0.966995,,01/01/2019,12/31/2019
220101,MSPB-1,0.908247,,01/01/2019,12/31/2019
220105,MSPB-1,0.979252,,01/01/2019,12/31/2019
220108,MSPB-1,0.950742,,01/01/2019,12/31/2019
220110,MSPB-1,1.021392,,01/01/2019,12/31/2019
220111,MSPB-1,1.033255,,01/01/2019,12/31/2019
220116,MSPB-1,1.029559,,01/01/2019,12/31/2019
220119,MSPB-1,0.950539,,01/01/2019,12/31/2019
220126,MSPB-1,0.994573,,01/01/2019,12/31/2019
220135,MSPB-1,0.968189,,01/01/2019,12/31/2019
220163,MSPB-1,1.039417,,01/01/2019,12/31/2019
220171,MSPB-1,0.990388,,01/01/2019,12/31/2019
220175,MSPB-1,1.016545,,01/01/2019,12/31/2019
220176,MSPB-1,1.036765,,01/01/2019,12/31/2019
220177,MSPB-1,0.793703,,01/01/2019,12/31/2019
230002,MSPB-1,0.953736,,01/01/2019,12/31/2019
230003,MSPB-1,0.850830,,01/01/2019,12/31/2019
230005,MSPB-1,0.896396,,01/01/2019,12/31/2019
230013,MSPB-1,0.921097,,01/01/2019,12/31/2019
230015,MSPB-1,0.900809,,01/01/2019,12/31/2019
230017,MSPB-1,0.941283,,01/01/2019,12/31/2019
230019,MSPB-1,0.960937,,01/01/2019,12/31/2019
230020,MSPB-1,1.024670,,01/01/2019,12/31/2019
230021,MSPB-1,0.951579,,01/01/2019,12/31/2019
230022,MSPB-1,0.939490,,01/01/2019,12/31/2019
230024,MSPB-1,1.041434,,01/01/2019,12/31/2019
230029,MSPB-1,0.986552,,01/01/2019,12/31/2019
230030,MSPB-1,1.032615,,01/01/2019,12/31/2019
230031,MSPB-1,0.893471,,01/01/2019,12/31/2019
230035,MSPB-1,0.904532,,01/01/2019,12/31/2019
230036,MSPB-1,0.963612,,01/01/2019,12/31/2019
230037,MSPB-1,0.907193,,01/01/2019,12/31/2019
230038,MSPB-1,0.970358,,01/01/2019,12/31/2019
230041,MSPB-1,0.985488,,01/01/2019,12/31/2019
230046,MSPB-1,0.971618,,01/01/2019,12/31/2019
230047,MSPB-1,1.026700,,01/01/2019,12/31/2019
230053,MSPB-1,0.998000,,01/01/2019,12/31/2019
230054,MSPB-1,1.003156,,01/01/2019,12/31/2019
230055,MSPB-1,0.932309,,01/01/2019,12/31/2019
230058,MSPB-1,0.915015,,01/01/2019,12/31/2019
230059,MSPB-1,0.931464,,01/01/2019,12/31/2019
